Year,Full Name,AI_AN Prev Cases,AI_AN Prev Rates,Asian Prev Cases,Asian Prev Rates,Black Prev Cases,Black Prev Rates,Latino Prev Cases,Latino Prev Rates,Multi Prev Cases,Multi Prev Rates,NH_OPI Prev Cases,NH_OPI Prev Rates,White Prev Cases,White Prev Rates
2012,Utah,20,92.5,33,64.8,180,863.8,475,180.1,56,189.7,5,26.9,1505,84.3
2012,Vermont,0,0,4,54.1,47,941.1,38,470.1,26,378.8,0,0,431,84.4
2012,Virginia,13,70.5,197,49.6,11148,866.6,1692,328.6,851,747.2,5,107.2,5554,123.2
2012,Washington,103,139.8,306,69,1569,781.2,1499,265.1,807,489.3,31,94,6727,157.7
2012,West Virginia,1,30.3,6,50.3,395,736.4,90,480.4,118,748.4,0,0,1095,74.1
2012,Wisconsin,18,45.8,53,48.8,1844,669.1,682,278.7,154,328,1,71.1,2380,58.6
2012,Wyoming,12,132.6,2,47.4,17,287.8,47,119.1,10,175.4,0,0,164,39.9
2013,Alabama,4,17.5,27,52.8,7505,722.2,361,268,664,1592.4,4,224.7,3295,119.8
2013,Alaska,141,174,21,59.1,83,413.6,71,204.5,38,127,2,31.6,287,73.3
2013,Arizona,491,234.2,142,83.9,1533,717.9,3978,264.7,390,492,13,132.1,7048,214.6
2013,Arkansas,6,33.9,14,40.4,2036,561.1,304,213.3,256,814.6,3,62.4,2091,112.7
2013,California,256,182.6,3897,87.1,18973,1021.9,40736,362.6,4628,683.7,192,164.9,45994,347.9
2013,Colorado,56,198.2,95,73.7,1465,875.1,2262,274.4,207,290.8,9,169,6376,202.9
2013,Connecticut,9,148.3,71,57.6,3305,1136.2,3509,873.5,256,706.4,4,389.9,3093,140.9
2013,Delaware,3,118.2,6,21.8,1805,1131.3,262,458.3,117,1022.6,1,434.8,885,170.5
2013,District of Columbia,10,766.9,66,295.1,10010,3803.5,1131,2120.9,1046,10150.4,5,2272.7,2489,1166.7
2013,Florida,43,98.9,369,85.4,46003,1872.8,21220,556.7,2423,1260.2,27,270,27127,277.8
2013,Georgia,15,78,172,57.7,31425,1273.3,3331,522.6,2902,2942.8,11,233.2,9425,202.2
2013,Hawaii,4,152.4,347,74,111,540.6,285,295.1,264,132.1,195,181.4,1224,429.9
2013,Idaho,14,96.5,4,23.2,68,887.4,154,114.5,37,194.1,0,0,733,66.3
2013,Illinois,24,145.9,355,64.4,14814,986.1,6062,384.1,2107,1856.2,15,525,9149,131.1
2013,Indiana,2,15.7,125,121,3443,719.4,850,287.8,393,634.1,0,0,4920,109.8
2013,Iowa,4,56.5,45,82.3,400,543.2,216,185.5,116,460.6,0,0,1451,63.3
2013,Kansas,6,30.9,24,38,680,506.9,454,201.9,153,373.6,2,119.4,1436,76.2
2013,Kentucky,5,63,32,69.2,2095,741,423,410.1,253,633.4,1,54.7,3429,107.4
2013,Louisiana,18,75.4,54,84.6,11996,1013.2,774,464.9,350,967.4,4,275.3,4377,186.7
2013,Maine,6,86.4,5,40.3,149,1199,99,701.2,36,272.7,0,0,1032,95
2013,Maryland,15,123.2,158,53,20840,1450.2,1849,466.7,2666,3302.7,4,169.6,3926,143.5
2013,Massachusetts,22,216.3,324,95.4,5423,1466.7,4980,917.5,382,541.1,2,90,7811,177.7
2013,Michigan,26,56.1,96,42.4,8011,710.8,825,245.6,551,444.4,4,190.8,4925,76
2013,Minnesota,104,235.5,111,58.8,2443,1103,705,375.8,298,475,4,229.5,3554,93.9
2013,Mississippi,8,72.1,11,45.6,6162,695.5,275,432.9,401,2260.6,1,119.3,1646,112.9
2013,Missouri,8,37.7,55,60.7,4724,838.9,606,369.1,370,530.9,2,39.8,5267,127.7
2013,Montana,30,65.3,1,15,16,408,28,115.2,30,193,1,171.2,422,55.9
2013,Nebraska,20,176.1,24,79.2,504,766.5,284,222.1,55,321.6,1,117.2,985,77.4
2013,Nevada,33,161.8,203,109.4,1663,901.1,1812,318.3,270,498.2,17,126.2,3429,268.7
2013,New Hampshire,0,0,7,25.2,129,1026.3,151,485.2,49,404.5,0,0,808,76.7
2013,New Jersey,9,85.8,255,39.1,15274,1608,9406,720.3,2563,3230.7,6,260.3,6541,147.5
2013,New Mexico,205,143.5,12,46.2,162,518.6,1390,179.4,92,445.5,1,87.3,1052,144.5
2013,New York,43,90.6,1403,104.9,44170,1844.6,42338,1476.7,9884,4831.7,15,216.5,21810,223.7
2013,North Carolina,148,160,116,57.6,16853,972.6,2009,337.1,1187,1184.4,9,187.3,6766,123.6
2013,North Dakota,11,40.5,0,0,56,584.1,20,142.2,8,108.7,0,0,157,29.4
2013,Ohio,10,52.7,72,39,7966,698.4,1223,436,837,660.2,3,102,8569,107.9
2013,Oklahoma,272,109.1,51,80.5,1227,538.4,499,195,306,223.6,6,159,3025,136
2013,Oregon,42,114.7,104,77.1,407,724.5,809,235.2,188,235.2,12,104.7,4498,170
2013,Pennsylvania,25,165.6,199,60.5,15430,1388.9,5340,892.6,1630,1444.4,18,640.1,9642,111
2013,Rhode Island,7,193.2,31,107.3,494,1028.2,596,544,56,428.4,1,186.2,1013,144.5
2013,South Carolina,9,60.8,31,54.7,10517,984,730,408,406,992.2,2,96.7,3637,138.5
2013,South Dakota,68,133.4,4,49.6,93,883.3,32,165.6,20,214.3,0,0,238,40.3
2013,Tennessee,7,46.5,54,62.9,8826,1003.4,777,353.7,586,989.3,6,236.1,5742,138
2013,Texas,23,31.2,603,65.4,26735,1069.1,23788,311,3679,1686.7,14,84.8,20000,200.2
2013,Utah,18,82.2,37,69.8,213,982.8,519,190.9,67,215,5,25.8,1606,88.5
2013,Vermont,0,0,5,65.2,56,1053.8,37,434.4,32,454.5,0,0,463,90.7
2013,Virginia,12,64.2,206,50.2,11331,871,1736,326.4,839,705.8,5,104.8,5616,124.1
2013,Washington,106,142.4,319,69.3,1657,802.6,1579,270.6,816,478.1,37,107.4,6945,162.1
2013,West Virginia,1,29.8,4,32.6,369,682,93,473.5,112,681.6,0,0,1103,74.8
2013,Wisconsin,19,47.9,59,51.7,2145,771.3,754,299.8,174,355.2,1,69.8,2502,61.5
2013,Wyoming,11,120.4,2,46,16,239.4,43,105.9,11,185.4,0,0,171,41.3
2014,Alabama,5,21.5,27,51,7811,745.4,392,287.8,684,1592.6,4,218.5,3361,122
2014,Alaska,146,179.1,20,55.1,78,389.8,60,167.1,38,124.9,2,30.7,278,71.5
2014,Arizona,523,245.4,156,87.4,1682,762.1,4237,273.7,424,510.4,12,118.8,7241,218.5
2014,Arkansas,5,27.8,15,42,2162,591.5,336,229.4,283,874.4,3,57.7,2202,118.6
2014,California,259,184.1,4210,91.5,19374,1036.6,42491,371.5,4760,684.2,197,167.1,46275,350.3
2014,Colorado,55,192.3,105,78,1530,887,2356,278,226,303.8,9,162.9,6511,204.5
2014,Connecticut,8,131.5,76,58.9,3282,1116.3,3385,820.7,255,680.5,4,385.4,2973,136.3
2014,Delaware,3,116.1,6,20.9,1800,1107.3,250,426,118,981.6,1,401.6,887,169.9
2014,District of Columbia,12,953.9,63,270.1,9894,3740.1,1085,1968.8,841,8014.9,5,1992,2328,1068.8
2014,Florida,51,114.7,412,92,47321,1889.3,22494,570.3,2552,1276.2,30,292.8,28386,288.7
2014,Georgia,17,87.3,189,60.8,31566,1254.8,3265,500.3,2700,2622.6,13,267.5,9228,197.1
2014,Hawaii,6,224.2,362,77.3,118,551.8,286,288.5,269,133.1,205,189.1,1218,427.4
2014,Idaho,13,88.7,4,22.4,71,877.6,156,112.3,28,141.1,0,0,735,65.7
2014,Illinois,23,139.3,372,65.6,15201,1011.6,6294,392,2097,1787.1,16,554.4,9322,134.2
2014,Indiana,2,15.6,142,129.9,3599,743,907,298,396,612.4,0,0,5037,112.2
2014,Iowa,4,55.7,42,71.5,422,546.3,229,190,125,471.7,0,0,1507,65.7
2014,Kansas,11,56.8,28,42.4,684,506.6,479,207,164,387.8,1,56.6,1459,77.5
2014,Kentucky,5,62.4,38,79.3,2128,745.3,441,420,264,632.8,0,0,3591,112.3
2014,Louisiana,21,86.6,59,91.1,12643,1059.6,824,483.3,390,1037.1,4,274,4573,194.8
2014,Maine,6,85.5,6,45.8,175,1322.8,99,654.6,37,272.8,0,0,1075,98.8
2014,Maryland,15,122.7,173,56.4,21652,1488.6,1964,480.3,2832,3396.6,2,82,4022,147.5
2014,Massachusetts,22,214.6,352,99.1,5582,1471.1,5090,900.5,376,513.5,3,134.3,7870,178.9
2014,Michigan,26,55.7,102,42.9,8103,718.5,855,247.6,559,435.4,4,190.4,4897,75.6
2014,Minnesota,107,240.9,117,59.5,2532,1099.6,743,383.6,294,447.9,4,218.1,3644,96.1
2014,Mississippi,7,62.1,12,48.3,6381,715.4,289,444.3,393,2140.2,1,116.8,1690,116.2
2014,Missouri,8,37.1,56,59.6,4906,866.5,627,370.3,391,541.9,3,57.6,5391,130.5
2014,Montana,30,64.6,1,14.5,17,426.4,30,117.3,28,173.7,2,336.7,434,57.2
2014,Nebraska,19,163.3,27,82.1,541,803.7,295,223.6,57,315.9,1,114.9,1015,79.6
2014,Nevada,37,178.6,224,116.1,1851,970.6,2001,340.7,292,514.1,21,152.2,3578,279.3
2014,New Hampshire,0,0,8,27.4,134,1036.2,165,506.7,47,375,0,0,839,79.3
2014,New Jersey,9,85.2,261,39.2,15300,1603.9,9544,716.7,2527,3098.6,8,341.4,6613,150
2014,New Mexico,228,158,13,49.5,178,564.2,1456,185.8,95,452.2,1,89,1086,150.9
2014,New York,45,94,1507,110,45484,1892.5,43241,1489.9,10093,4804.9,15,212.3,22331,230
2014,North Carolina,153,163.8,137,64.5,17457,993.2,2146,350.9,1213,1157,9,184.6,7005,127
2014,North Dakota,12,43.5,1,12.5,81,718,22,139.6,15,189.6,0,0,161,29.8
2014,Ohio,11,57.6,81,41.5,8364,726.7,1313,452,873,661.1,2,65.5,8776,110.5
2014,Oklahoma,274,108.4,52,78,1276,553.9,505,190.7,329,235.4,7,175.3,3120,140.2
2014,Oregon,44,118.7,114,80.5,409,706.7,807,227.2,196,236.7,16,134.2,4581,172.1
2014,Pennsylvania,28,184.3,226,66.1,15838,1417,5411,870.4,1631,1393.3,18,611,9812,113.3
2014,Rhode Island,7,193,33,110.9,517,1053.9,628,554.9,62,461.7,1,184.2,1054,151.1
2014,South Carolina,12,79.5,31,51.8,10734,994,723,391.9,405,937.3,2,91.1,3724,139.9
2014,South Dakota,71,138.4,4,47.2,111,1033.9,30,150.9,20,207.2,0,0,263,44.3
2014,Tennessee,5,32.5,56,62.9,8747,983.2,804,355.2,593,957.4,5,193.6,5664,135.3
2014,Texas,26,34.5,675,68.8,28126,1096.3,25244,321.1,3784,1651.8,15,87.5,20510,203.6
2014,Utah,20,89.9,48,86.6,222,987.8,540,192.8,65,198.2,5,24.9,1652,89.9
2014,Vermont,0,0,8,100.8,61,1114.6,45,514.8,28,387.3,0,0,492,96.5
2014,Virginia,11,58,231,54.1,11670,887.7,1822,332.6,863,693.5,5,102.1,5821,128.4
2014,Washington,109,144.9,349,72.2,1757,830.9,1663,275.3,838,472.3,42,116.8,7169,166.4
2014,West Virginia,1,29.5,5,39.6,380,701.7,97,475.6,115,679.8,0,0,1134,77.1
2014,Wisconsin,22,55,65,54.5,2175,775.2,788,305,179,349.2,1,66.9,2535,62.2
2014,Wyoming,11,118.8,2,46.6,22,371,49,119,4,66.9,0,0,172,41.6
2015,Alabama,5,21.2,30,54.8,7694,729,383,276.6,696,1571.8,4,210.7,3308,120.2
2015,Alaska,155,188.9,19,51,86,429.8,63,171.5,40,129.4,3,44.4,287,74.1
2015,Arizona,564,261.6,174,93.4,1817,793.4,4474,280.6,436,504.9,17,165.4,7393,221.2
2015,Arkansas,4,21.9,16,43.4,2234,606.3,352,232.9,283,847.5,5,87.9,2272,122.4
2015,California,265,188.2,4488,94.8,19993,1064.8,44307,381,4902,686.1,204,171.3,47163,357.9
2015,Colorado,57,194.2,114,80.3,1623,915.4,2455,281,256,327.1,10,173.2,6683,206.5
2015,Connecticut,9,147.5,86,64.4,3323,1118.4,3473,822.4,248,643.5,4,379.9,2998,138.6
2015,Delaware,3,116.8,6,20,1799,1085.6,268,442.9,123,984.2,1,383.1,895,170.9
2015,District of Columbia,12,953.9,67,271.8,10044,3786.6,1098,1920.5,760,7053.4,7,2692.3,2285,1025.2
2015,Florida,53,116.6,463,99.4,48328,1892,23845,582.2,2613,1255,37,349.8,29233,294.5
2015,Georgia,17,86,202,62.1,33094,1289.9,3427,508.6,2740,2551.9,14,284.3,9390,199.8
2015,Hawaii,6,222,373,79.5,139,621.1,298,293.4,284,139,221,202.2,1205,423.2
2015,Idaho,11,74,7,36.6,84,987.8,160,111.5,28,135.6,0,0,744,65.8
2015,Illinois,24,144.9,410,70.4,15592,1039.8,6504,398.7,2061,1699.4,17,585.2,9446,136.8
2015,Indiana,3,23.2,166,144.9,3737,763.8,959,307.2,408,606.2,0,0,5297,118.1
2015,Iowa,4,55.1,55,89.8,442,550.4,229,183.2,129,466.1,0,0,1541,67.2
2015,Kansas,8,41.3,33,47.1,688,506.5,482,202.5,161,368,1,54.1,1420,75.6
2015,Kentucky,6,75.2,41,80.6,2139,742,435,404.2,276,636.1,1,50.6,3712,116
2015,Louisiana,26,105.7,63,94.8,13121,1092.4,888,509.4,381,977.9,4,263.5,4743,201.7
2015,Maine,5,70.9,6,45.3,186,1378.3,103,659.5,42,303.8,0,0,1079,99.4
2015,Maryland,18,145.5,193,61.1,22641,1539.2,2190,518.9,2987,3465.3,2,80.8,4243,156.5
2015,Massachusetts,25,242.7,376,102,5694,1468.5,5229,892.4,372,490.8,3,131.6,7967,181.4
2015,Michigan,24,51.2,103,41.5,8109,719.9,824,232.7,550,415.7,3,140.3,4770,73.7
2015,Minnesota,100,224,125,61.2,2662,1111.6,786,392.6,299,436,4,209.3,3735,98.4
2015,Mississippi,11,96.4,17,66.2,6623,739.1,302,455.8,400,2114.8,1,119,1707,117.8
2015,Missouri,12,54.9,69,70.4,5093,895.4,653,373.7,408,547,5,92.6,5505,133.2
2015,Montana,26,55.6,1,14,19,463.2,35,130,32,192.8,2,330.6,451,59
2015,Nebraska,21,178.2,31,88.9,553,808.1,305,224.1,54,283.5,1,112.1,1046,81.9
2015,Nevada,41,195.5,256,127.7,2001,1011.1,2166,355.7,305,512.2,26,183.5,3692,287.3
2015,New Hampshire,0,0,9,29.2,136,1010.7,154,449.3,48,369.6,0,0,798,75.3
2015,New Jersey,9,84.8,293,43,15376,1607,9691,714.7,2461,2938.5,7,293.9,6536,149.4
2015,New Mexico,234,160.3,14,51.9,179,561.8,1525,192.3,99,465.7,1,88.3,1128,158.6
2015,New York,46,95.3,1585,113.1,45930,1908,43644,1487.9,9986,4630.9,17,238.7,22443,232.5
2015,North Carolina,165,175,143,64.3,17988,1010.6,2260,356.9,1277,1166.8,10,201.7,7239,130.3
2015,North Dakota,11,39.3,2,22.7,105,739.7,20,111.2,16,190.2,0,0,175,32.1
2015,Ohio,14,73,92,44.7,8746,753.6,1361,452.8,917,668,3,93,9034,114
2015,Oklahoma,283,110.4,68,95.9,1326,567.7,551,200.5,338,236.4,8,189.6,3166,142.1
2015,Oregon,45,119.9,123,83.3,444,745.8,880,239.1,224,260.1,17,136.5,4807,179
2015,Pennsylvania,30,195.3,244,69.2,16184,1442.2,5512,855.2,1596,1318.3,18,590.7,9949,115.4
2015,Rhode Island,7,191.3,32,104.8,526,1052.8,634,541,63,457.2,1,185.9,1060,153
2015,South Carolina,12,77.9,36,56.8,10971,1006,761,397.9,398,872.3,3,128.5,3796,140.5
2015,South Dakota,78,151.1,4,44.2,118,1072.4,36,177.5,16,159.7,0,0,272,45.7
2015,Tennessee,6,38.2,65,70.1,9063,1008,834,356,603,933.4,6,228.2,5778,137.2
2015,Texas,29,37.7,746,71.6,29477,1119.7,26772,331,3888,1614.7,19,105.7,20876,205.7
2015,Utah,21,93.2,56,97.3,226,968.1,585,201.8,69,199.8,6,28.7,1668,89.4
2015,Vermont,0,0,8,89.6,59,1021.3,56,621.7,30,405.6,0,0,490,96.3
2015,Virginia,11,57.5,245,55.3,11981,902.5,1907,338.1,866,668.3,7,140.2,5865,129.4
2015,Washington,116,152.3,381,74.9,1848,848.7,1776,283.6,848,459.8,44,116.5,7351,169.2
2015,West Virginia,1,29.5,7,54.2,359,664.6,84,400,99,566.3,0,0,1151,78.7
2015,Wisconsin,28,69.5,75,60.2,2150,761.4,808,303.9,195,365.3,1,66.2,2593,63.7
2015,Wyoming,10,107.7,2,44.5,24,441.7,55,131.5,7,112.3,0,0,187,45
2016,Alabama,5,21,33,57.8,7965,751.3,404,284.3,723,1586.9,3,154.5,3405,123.7
2016,Alaska,171,207.4,22,57,100,492.4,67,177.5,44,139.4,3,42.6,283,73.2
2016,Arizona,594,272,189,96.3,1943,815.4,4666,284.4,455,503.8,17,161.6,7517,222.6
2016,Arkansas,5,26.8,16,41.6,2345,632,376,240.5,298,864.2,5,81.1,2369,127.5
2016,California,283,201.1,4784,98.6,20686,1098.4,46310,391.9,5049,688.7,215,178.7,47806,364.5
2016,Colorado,66,220.7,125,84.3,1754,964.6,2685,298.9,298,362.7,10,167.9,7047,214.5
2016,Connecticut,9,147.2,88,64.3,3367,1123.3,3443,796,249,626.4,5,484,2959,138
2016,Delaware,3,116.1,7,22.6,1825,1081.5,264,423.8,127,974.8,1,381.7,914,173.9
2016,District of Columbia,12,935.3,70,270.9,10105,3805.9,1149,1954.3,766,6951,7,2464.8,2269,994.5
2016,Florida,59,127.4,510,104.6,49126,1885.5,25057,587.9,2647,1220.4,40,365,29782,297
2016,Georgia,21,104.2,226,65.7,34488,1318,3595,514.4,2737,2442.1,15,301.1,9496,201.2
2016,Hawaii,7,262.5,382,81.1,149,643.4,291,279.7,280,135.9,221,200.8,1189,419.4
2016,Idaho,13,85.8,7,34.1,95,1054.4,173,115.5,38,174,2,87.2,765,66.5
2016,Illinois,27,162.6,435,73.1,15963,1069,6700,404.6,2019,1612.4,19,653.1,9445,137.8
2016,Indiana,6,45.9,183,149,3912,790.5,1022,316.6,419,596.1,1,54.1,5339,119
2016,Iowa,5,68.2,55,86.2,500,599.3,253,195.2,140,485.6,0,0,1590,69.4
2016,Kansas,9,46.4,36,49.4,726,535,503,206.3,155,343.6,1,51.5,1484,79.2
2016,Kentucky,5,61.6,47,87.7,2242,770.4,475,426.4,273,604,1,50,3801,118.8
2016,Louisiana,27,108.5,65,95.5,13629,1128.2,941,529.2,405,1006,4,260.2,4858,206.7
2016,Maine,6,84.4,7,51,234,1639.2,105,646.9,44,307.6,0,0,1134,104.3
2016,Maryland,18,144.1,203,62.8,22628,1525.4,2181,502.1,2785,3133.9,2,79.9,4110,152.6
2016,Massachusetts,27,261.2,398,103.7,5826,1468.5,5354,882.5,358,455.8,5,217.3,8009,182.9
2016,Michigan,27,57.2,126,48.3,8481,753.8,906,248.1,546,399.3,3,136.2,5145,79.5
2016,Minnesota,103,229.7,139,65.5,2832,1131.3,827,399.5,314,438.2,4,203.5,3787,99.6
2016,Mississippi,10,86.7,17,66,6749,749.4,304,450,394,2012.6,1,116.3,1727,119.4
2016,Missouri,10,45.3,76,75.6,5239,917.2,697,386.8,414,537.2,5,89.8,5559,134.4
2016,Montana,24,50.7,3,39.5,21,492.6,40,142.4,28,163.3,2,319.5,465,60.3
2016,Nebraska,25,208.9,39,103.9,577,826.9,328,232.1,50,247.6,1,109.1,1051,82.2
2016,Nevada,49,230.2,272,130.8,2184,1056.8,2298,364.9,316,505.9,27,182.1,3801,294.8
2016,New Hampshire,0,0,8,24.8,140,986.8,157,434.5,53,391.7,0,0,807,76
2016,New Jersey,9,84.7,309,44.2,15345,1600.5,9843,712.9,2351,2735.9,7,286.1,6515,150.1
2016,New Mexico,255,173.1,12,43.5,181,562.8,1571,195.8,97,448.3,0,0,1158,164
2016,New York,48,98.9,1720,120.3,46632,1937.1,44236,1494.6,9934,4495.5,20,276.7,22642,236.1
2016,North Carolina,169,177.5,162,68.6,18485,1024.4,2393,364.4,1308,1138.3,10,195.5,7467,133.1
2016,North Dakota,13,46.1,3,32.3,133,826.4,24,128.5,18,207.1,0,0,180,33.3
2016,Ohio,12,61.9,101,46.6,9238,790,1423,456.5,964,675.6,3,90.1,9304,117.6
2016,Oklahoma,303,116.7,76,104.3,1369,582,607,212.8,347,237.8,8,186.7,3205,144
2016,Oregon,50,130.8,133,84.1,460,740.4,939,245,216,240.3,16,122,4884,179.5
2016,Pennsylvania,36,231.5,274,75,17037,1510.9,5974,891.8,1760,1406.5,18,582.9,10514,122.5
2016,Rhode Island,7,189.5,34,108.9,559,1097.7,663,547.2,65,458.5,1,181.8,1075,156.1
2016,South Carolina,13,83,37,55.2,11250,1022,789,398.9,430,894.4,3,122.4,3874,141.4
2016,South Dakota,73,140.3,4,39.3,120,980.3,37,173.3,14,134,1,299.4,287,48
2016,Tennessee,8,49.8,68,70.6,8990,990.6,844,347.8,580,857.7,4,145.9,5686,134.2
2016,Texas,34,43.5,817,74.4,30574,1133.4,28157,339,3963,1571.8,21,112.6,21106,207
2016,Utah,20,87.6,58,94.7,245,987.9,610,202,68,185.2,6,27.4,1698,89.3
2016,Vermont,0,0,12,127.9,65,1086,50,535.9,29,384.2,0,0,500,98.6
2016,Virginia,13,67.1,270,58.9,12233,914.2,1986,341.7,898,665.1,7,137.4,5922,130.7
2016,Washington,122,158.3,416,77.9,1944,863.3,1852,283.5,861,448.2,46,116,7464,170.1
2016,West Virginia,2,58.8,6,45.2,354,657.5,86,398.8,96,532.7,0,0,1201,82.6
2016,Wisconsin,24,58.9,81,62.5,2229,785.1,823,300.1,206,371.1,1,64.2,2634,64.7
2016,Wyoming,12,128.9,2,43.1,26,489.3,52,122.4,8,123.9,0,0,210,50.7
2017,Alabama,7,29.1,34,57.6,8278,777.9,453,310.3,734,1561.8,2,99,3570,129.7
2017,Alaska,188,227.8,23,57.8,99,486,73,188.8,40,124.6,3,40.8,294,76.9
2017,Arizona,633,285.7,205,100.8,2067,839.1,4927,291.7,481,510.5,23,209.5,7681,225.3
2017,Arkansas,6,31.6,19,48,2464,661.4,395,243.4,305,854.6,5,75.3,2436,131
2017,California,292,207.7,5111,102.9,21197,1121.5,48029,400.7,5135,683.4,225,185.5,48155,369.5
2017,Colorado,70,229.2,123,79.8,1821,983,2813,304.4,293,341.5,11,180.4,7172,215.7
2017,Connecticut,9,146,92,65.7,3437,1136.1,3554,800.5,251,612,7,673.7,2977,140
2017,Delaware,3,115.1,7,22.2,1893,1103.2,285,440,131,962.9,1,374.5,964,182.9
2017,District of Columbia,13,1035,74,275.5,10053,3799.3,1173,1958.5,744,6617.5,7,2341.1,2247,965.9
2017,Florida,67,142.2,550,108.2,49943,1881.7,26313,594.9,2655,1179.9,44,391.8,30460,301.5
2017,Georgia,23,112.4,245,68.2,35974,1348.8,3750,518.5,2785,2385.8,17,333.9,9723,205.3
2017,Hawaii,5,189.5,386,82.1,139,596.8,304,289.2,272,131.1,220,199.2,1198,428.8
2017,Idaho,14,90.6,7,32.5,99,1044.3,179,114.6,43,187.2,3,124.1,800,68.1
2017,Illinois,33,198.6,464,76,16196,1089.4,6881,409.3,1968,1522.1,21,716.7,9511,139.8
2017,Indiana,7,52.9,197,153.4,4135,825.1,1044,312.2,417,569.9,0,0,5418,120.7
2017,Iowa,5,67.4,57,85.4,571,657.8,261,194.6,138,457.4,0,0,1639,71.6
2017,Kansas,11,56.4,43,58.3,749,553.6,514,206,154,330,1,49.1,1522,81.3
2017,Kentucky,6,73.8,57,102.1,2306,781.8,511,437.9,282,597.4,1,47.3,3943,123.1
2017,Louisiana,27,107.5,68,99.1,13940,1150.4,1009,561.8,373,900.6,4,262.6,5000,213.6
2017,Maine,6,83.3,7,50,252,1707.4,111,653.6,49,331.1,0,0,1150,105.5
2017,Maryland,19,150.6,213,64.2,23030,1539.1,2279,508.4,2765,3012.3,2,80.2,4128,154.2
2017,Massachusetts,26,248.6,427,106.8,5991,1476.7,5477,869.6,368,451.9,6,256.7,8077,184.9
2017,Michigan,28,58.8,133,48.9,8704,773.5,954,253.7,557,393.6,3,132.9,5285,81.6
2017,Minnesota,104,229.4,155,70.6,3009,1151.4,860,400,335,446.3,4,192.3,3832,100.5
2017,Mississippi,10,85.3,18,68.5,6884,760.7,311,442.2,381,1864.3,1,113,1759,121.8
2017,Missouri,7,31.3,86,81.9,5405,942.1,731,392.2,419,523.7,5,85.4,5653,136.4
2017,Montana,29,60.4,3,37.9,23,521.7,44,147.6,33,185,2,312,491,63.1
2017,Nebraska,26,215.2,47,119.4,597,843.6,334,227.5,61,286.5,1,108.6,1069,83.5
2017,Nevada,52,240.8,304,140.8,2390,1106.9,2516,386.2,325,495.2,31,201.5,3989,308.1
2017,New Hampshire,0,0,9,27.2,151,1018.1,163,425.9,53,377.4,0,0,812,76.1
2017,New Jersey,10,93,344,47.9,15453,1608.1,10093,716.1,2340,2651.5,8,320,6595,153.1
2017,New Mexico,280,188.6,12,42.9,196,605,1654,203.9,95,428.1,1,83.8,1189,169.6
2017,New York,51,104.8,1850,127.4,47164,1963.5,44622,1499.1,9734,4301.5,22,298.9,22735,238.6
2017,North Carolina,170,176.8,176,70.5,19100,1045.7,2539,372.1,1305,1080.7,12,227,7644,135.2
2017,North Dakota,17,60,4,39.5,152,886.5,22,113.8,14,156.3,0,0,198,36.8
2017,Ohio,12,61.6,121,53.3,9564,811.3,1518,467.8,994,669.7,3,86.5,9584,121.1
2017,Oklahoma,327,124.9,79,106.7,1415,598.9,661,224.2,342,229.6,7,158.8,3253,146.7
2017,Oregon,52,134,152,92.2,475,741.1,995,249.1,218,233.1,17,125.6,4970,181.1
2017,Pennsylvania,37,236.9,287,75.9,17054,1505.1,5971,856,1665,1283.4,19,594.5,10483,122.7
2017,Rhode Island,6,162.6,34,108.7,579,1121.8,711,569.3,78,533.9,1,183.5,1138,166.2
2017,South Carolina,14,88,42,59.3,11485,1035.7,879,426.2,450,890.2,3,118.5,3976,143.2
2017,South Dakota,76,144.8,4,35.7,129,950.4,41,178.9,21,192.4,1,284.9,296,49.1
2017,Tennessee,8,48.6,73,72.7,9224,1005.4,875,344.8,605,852.6,6,212.5,5818,136.3
2017,Texas,39,49.2,889,77.2,31915,1156.8,29758,349.8,4040,1535.6,21,108.5,21429,209.5
2017,Utah,23,98.9,60,91.5,256,962.3,637,202.5,73,186.8,5,22.1,1700,87.7
2017,Vermont,0,0,14,138.3,68,1083.3,55,565.3,31,398.9,0,0,525,103.5
2017,Virginia,13,66.2,301,63.5,12636,935.8,2107,351.1,948,672.8,9,174,6105,134.7
2017,Washington,126,161.5,438,77.7,2097,899.1,2000,293.9,878,438.3,50,120.4,7607,171.8
2017,West Virginia,2,58.7,8,60.9,377,701.9,86,387.9,99,530.1,0,0,1234,85.5
2017,Wisconsin,26,63.1,81,60.4,2316,808.6,865,306,221,380.3,1,62.3,2705,66.3
2017,Wyoming,11,118.4,2,41.5,19,357.1,55,128.9,8,122.4,0,0,231,56.3
2017,Abbeville County SC,,,,,38,658.7,0,0,0,0,,,11,75
2017,Acadia Parish LA,,,0,0,70,805,5,408.5,,,,,66,164.6
2017,Accomack County VA,,,0,0,67,891.1,12,614.9,,,,,19,108.2
2017,Ada County ID,,,,,,,,,,,,,,
2017,Adair County IA,,,,,,,,,,,,,,
2017,Adair County KY,,,,,,,,,,,,,,
2017,Adair County MO,,,0,0,11,1971,0,0,,,,,25,125.1
2017,Adair County OK,,,0,0,,,,,,,,,,
2017,Adams County CO,,,13,77.6,147,1162.4,360,237.4,26,409.7,,,515,238.8
2017,Adams County IA,,,,,,,,,,,,,,
2017,Adams County ID,,,,,,,,,,,,,,
2017,Adams County IL,,,,,,,,,,,,,,
2017,Adams County IN,,,0,0,0,0,,,0,0,,,,
