Year,Full Name,13-24 Prev Cases,13-24 Prev Rates,25-34 Prev Cases,25-34 Prev Rates,35-44 Prev Cases,35-44 Prev Rates,45-54 Prev Cases,45-54 Prev Rates,55+ Prev Cases,55+ Prev Rates
2010,Genesee County MI,20,28.6,76,151.9,122,222.8,166,256.7,66,59.2
2010,Genesee County NY,,,7,106.5,16,211.3,19,189.8,,
2010,Geneva County AL,,,,,5,146.7,12,303.8,10,119.3
2010,Gentry County MO,0,0,0,0,0,0,0,0,0,0
2010,George County MS,,,,,5,161.7,10,313.3,,
2010,Georgetown County SC,6,74.5,10,172.1,31,458.6,23,269.2,16,72.5
2010,Gibson County IN,,,0,0,6,142.5,6,115.4,,
2010,Gibson County TN,,,6,105.1,13,207.3,18,247,,
2010,Gila County AZ,,,,,7,137.1,10,133.8,7,33
2010,Gilchrist County FL,,,,,6,313.5,5,204.4,,
2010,Giles County TN,,,6,192.1,7,196.8,10,217.5,,
2010,Giles County VA,,,0,0,5,211.2,,,0,0
2010,Gillespie County TX,0,0,0,0,,,,,,
2010,Gilliam County OR,,,,,,,,,,
2010,Gilmer County GA,,,,,5,143.8,7,168.5,,
2010,Gilmer County WV,0,0,0,0,,,5,401.9,,
2010,Gilpin County CO,,,,,,,,,,
2010,Glacier County MT,,,,,,,,,,
2010,Glades County FL,,,8,476.8,13,787.4,15,898.2,,
2010,Gladwin County MI,,,,,,,,,,
2010,Glascock County GA,,,,,,,,,,
2010,Glasscock County TX,,,,,,,,,,
2010,Glenn County CA,,,,,,,,,,
2010,Gloucester County NJ,13,26.9,40,120.4,84,207.1,135,287.1,75,105.8
2010,Gloucester County VA,,,,,7,143.6,14,212,9,84.8
2010,Glynn County GA,20,164.8,14,147.3,32,322.3,33,283.5,21,92.7
2010,Gogebic County MI,,,,,,,,,,
2010,Golden Valley County MT,0,0,,,,,0,0,0,0
2010,Golden Valley County ND,,,,,,,,,,
2010,Goliad County TX,,,,,,,,,,
2010,Gonzales County TX,0,0,,,,,5,179.4,,
2010,Goochland County VA,,,16,806.9,32,1002.8,44,1071.6,,
2010,Goodhue County MN,,,,,7,128.9,8,107.2,,
2010,Gooding County ID,,,,,,,,,,
2010,Gordon County GA,0,0,,,6,75.4,5,64.2,,
2010,Goshen County WY,0,0,,,,,5,246.9,0,0
2010,Gosper County NE,,,,,,,,,,
2010,Gove County KS,0,0,0,0,0,0,0,0,0,0
2010,Grady County GA,,,8,253.4,10,318.9,12,337.8,,
2010,Grady County OK,,,,,11,167.3,9,112.2,,
2010,Grafton County NH,,,,,,,,,,
2010,Graham County AZ,,,,,10,221.5,6,135,5,62.6
2010,Graham County KS,,,,,,,,,,
2010,Graham County NC,,,,,,,,,,
2010,Grainger County TN,,,0,0,7,219.7,5,144.1,,
2010,Grand County CO,,,,,,,,,5,126.1
2010,Grand County UT,,,,,,,,,,
2010,Grand Forks County ND,,,,,,,,,,
2010,Grand Isle County VT,,,,,,,,,,
2010,Grand Traverse County MI,,,10,94.8,21,192.7,16,114.2,,
2010,Granite County MT,,,,,,,,,,
2010,Grant County AR,,,7,329.7,13,542.3,13,470,,
2010,Grant County IN,,,6,84.7,16,200.6,20,199.7,,
2010,Grant County KS,,,,,,,,,,
2010,Grant County KY,,,,,,,,,,
2010,Grant County MN,0,0,,,,,,,,
2010,Grant County ND,,,,,,,,,,
2010,Grant County NE,,,,,,,0,0,0,0
2010,Grant County NM,,,0,0,5,177.6,10,258.5,,
2010,Grant County OK,0,0,0,0,0,0,0,0,0,0
2010,Grant County OR,,,,,,,,,,
2010,Grant County SD,,,,,,,,,,
2010,Grant County WA,,,5,42.5,11,102.8,9,82.9,,
2010,Grant County WI,0,0,0,0,5,96.3,,,,
2010,Grant County WV,0,0,,,,,,,,
2010,Grant Parish LA,,,8,220.9,7,210.8,10,307.3,,
2010,Granville County NC,12,134,18,276.6,43,491.5,56,596.2,33,224.1
2010,Gratiot County MI,0,0,0,0,7,125.8,,,,
2010,Graves County KY,,,,,,,,,,
2010,Gray County KS,,,,,,,,,,
2010,Gray County TX,,,8,275.6,13,450.8,23,720.3,,
2010,Grays Harbor County WA,,,,,16,186.5,20,184.5,11,48
2010,Grayson County KY,,,,,,,,,,
2010,Grayson County TX,6,30.8,18,130.6,32,218,39,216.4,24,70.1
2010,Grayson County VA,0,0,,,,,,,,
2010,Greeley County KS,,,0,0,,,0,0,0,0
2010,Greeley County NE,0,0,0,0,0,0,0,0,0,0
2010,Green County KY,,,,,,,,,,
2010,Green County WI,,,,,,,,,5,47.8
2010,Green Lake County WI,0,0,,,,,,,,
2010,Greenbrier County WV,,,8,207.5,6,145.8,7,130.3,,
2010,Greene County AL,0,0,,,5,544.7,,,,
2010,Greene County AR,0,0,,,,,7,117.9,,
2010,Greene County GA,,,,,,,,,,
2010,Greene County IA,,,,,,,,,,
2010,Greene County IL,,,,,,,,,,
2010,Greene County IN,,,0,0,,,,,,
2010,Greene County MO,15,28,50,128.1,131,402,185,502.9,79,111.7
2010,Greene County MS,,,9,365.9,8,368.5,6,282.9,,
2010,Greene County NC,,,22,740.5,27,923.1,52,1596.6,,
2010,Greene County NY,,,10,205.2,29,465.8,64,780.4,,
2010,Greene County OH,17,51.4,22,114.3,24,130.5,42,178.2,19,44.6
2010,Greene County PA,,,,,,,7,119.4,7,61.4
2010,Greene County TN,,,,,11,120.2,13,125.4,9,41
2010,Greene County VA,0,0,,,,,,,,
2010,Greenlee County AZ,0,0,,,,,,,,
2010,Greensville County VA,,,15,793.2,32,1586.5,51,2435.5,,
2010,Greenup County KY,,,,,,,,,,
2010,Greenville County SC,11,15.2,56,92.1,95,150.8,100,153.1,47,42.1
2010,Greenwood County KS,,,,,,,,,,
2010,Greenwood County SC,7,57.9,10,117.6,15,170.6,19,201.8,5,26.2
2010,Greer County OK,0,0,,,,,,,,
2010,Gregg County TX,19,90.2,103,617.1,93,633.3,89,535.8,40,132.5
2010,Gregory County SD,,,,,,,,,,
2010,Grenada County MS,7,199.2,16,644.6,23,813.9,22,695.5,10,163.9
2010,Griggs County ND,,,,,,,,,,
2010,Grimes County TX,,,8,241.5,15,432,16,372.1,,
2010,Grundy County IA,,,,,,,,,,
2010,Grundy County IL,,,,,,,,,,
2010,Grundy County MO,0,0,,,,,,,,
2010,Grundy County TN,0,0,,,,,,,,
2010,Guadalupe County NM,0,0,,,,,,,0,0
2010,Guadalupe County TX,,,11,69,31,162.7,29,148.3,,
2010,Guernsey County OH,,,,,,,9,148.4,,
2010,Guilford County NC,104,116.3,305,472.1,510,761.8,554,798.4,251,214.1
2010,Gulf County FL,0,0,8,341.9,10,427.4,19,741.9,6,124.4
2010,Gunnison County CO,,,,,,,,,,
2010,Guthrie County IA,,,,,,,,,,
2010,Gwinnett County GA,64,47.6,223,194.1,342,256.3,276,225.1,92,69
2010,Haakon County SD,,,,,,,,,,
2010,Habersham County GA,,,,,5,88.7,,,0,0
2010,Haines Borough AK,,,,,,,,,,
2010,Hale County AL,,,,,5,284.7,9,363.2,,
2010,Hale County TX,,,,,6,135.4,6,129.8,,
2010,Halifax County NC,11,131.7,18,307,38,579,64,754.8,32,194.3
2010,Halifax County VA,6,121.7,11,315.9,12,280,26,484.4,22,174.7
2010,Hall County GA,,,22,91.4,23,89.7,34,140,,
2010,Hall County NE,,,11,139.3,11,149.7,6,74.2,,
2010,Hall County TX,,,,,,,,,,
2010,Hamblen County TN,,,,,14,164.8,10,113,9,50.5
2010,Hamilton County FL,0,0,29,1499.5,38,2020.2,39,1810.6,10,256
2010,Hamilton County IA,,,,,,,,,,
2010,Hamilton County IL,,,,,,,,,,
2010,Hamilton County IN,10,25.9,16,44.3,58,125.4,57,133.2,24,46.1
2010,Hamilton County KS,,,,,,,,,,
2010,Hamilton County NE,,,,,,,,,,
2010,Hamilton County NY,,,,,,,,,,
2010,Hamilton County OH,166,120.5,309,284.7,566,581.1,759,635.9,344,168.8
2010,Hamilton County TN,45,82.3,129,296.3,253,586.1,257,523.4,162,171.7
2010,Hamilton County TX,0,0,,,,,6,507.2,0,0
2010,Hamlin County SD,,,,,,,,,,
2010,Hampden County MA,,,,,,,,,,
2010,Hampshire County MA,,,,,,,,,,
2010,Hampshire County WV,0,0,0,0,,,5,133.7,,
2010,Hampton City VA,42,158.4,72,376.2,115,721.5,176,848.5,94,286.8
2010,Hampton County SC,,,9,339.9,8,275.8,12,387.8,,
2010,Hancock County GA,,,,,,,7,457.8,5,171
2010,Hancock County IA,,,,,,,,,,
2010,Hancock County IL,,,,,,,,,,
2010,Hancock County IN,,,,,16,160.4,17,151.6,6,33.7
2010,Hancock County KY,,,,,,,,,,
2010,Hancock County ME,,,,,,,,,,
2010,Hancock County MS,,,6,124,14,253.2,26,375.9,,
2010,Hancock County OH,,,,,7,76.6,17,152.2,,
2010,Hancock County TN,,,,,,,,,,
2010,Hancock County WV,0,0,,,,,,,,
2010,Hand County SD,,,,,,,,,,
2010,Hanover County VA,15,94.3,8,89.3,10,70.7,30,170.9,16,60.5
2010,Hansford County TX,0,0,0,0,0,0,0,0,0,0
2010,Hanson County SD,,,,,,,,,,
2010,Haralson County GA,,,,,,,,,,
2010,Hardee County FL,,,14,369.9,23,667.4,17,505.2,,
2010,Hardeman County TN,,,7,179.4,8,222.9,11,265.8,,
2010,Hardeman County TX,,,,,,,,,,
2010,Hardin County IA,,,,,,,,,,
2010,Hardin County IL,,,,,,,,,,
2010,Hardin County KY,,,,,,,,,,
2010,Hardin County OH,,,0,0,,,,,,
2010,Hardin County TN,,,,,8,243.7,9,233.1,,
2010,Hardin County TX,,,7,104.7,7,99.9,17,206.1,,
2010,Harding County NM,,,,,,,0,0,0,0
2010,Harding County SD,,,,,,,,,,
2010,Hardy County WV,0,0,,,,,,,,
2010,Harford County MD,,,,,,,,,82,133.1
2010,Harlan County KY,,,,,,,,,,
2010,Harlan County NE,0,0,0,0,0,0,0,0,0,0
2010,Harmon County OK,0,0,0,0,0,0,0,0,0,0
2010,Harnett County NC,10,49.9,29,175,75,453.4,76,505.6,39,164.2
2010,Harney County OR,,,,,,,,,,
2010,Harper County KS,0,0,0,0,0,0,0,0,0,0
2010,Harper County OK,,,,,,,,,,
2010,Harris County GA,,,,,,,9,165,,
2010,Harris County TX,1061,147.5,3666,552.3,5647,956.3,5886,1071,2929,395.6
2010,Harrison County IA,0,0,,,,,,,0,0
2010,Harrison County IN,,,9,193.2,,,5,77.2,6,56
2010,Harrison County KY,,,,,,,,,,
2010,Harrison County MO,,,,,,,,,,
2010,Harrison County MS,33,101.6,74,274.1,125,530.2,179,652,82,188
2010,Harrison County OH,0,0,,,,,,,0,0
2010,Harrison County TX,17,157.8,13,161.5,21,265.7,21,216.7,10,58.5
2010,Harrison County WV,,,,,10,112,14,131.4,8,37.8
2010,Harrisonburg City VA,,,,,14,347.7,22,570.5,8,112
2010,Hart County GA,0,0,,,7,221,,,,
2010,Hart County KY,,,,,,,,,,
2010,Hartford County CT,31,21.8,84,76.2,196,166.1,278,197,175,72.2
2010,Hartley County TX,0,0,0,0,0,0,0,0,0,0
2010,Harvey County KS,,,0,0,,,5,102.9,0,0
2010,Haskell County KS,,,,,,,,,,
2010,Haskell County OK,,,0,0,0,0,,,5,126.5
2010,Haskell County TX,0,0,,,5,769.2,,,,
2010,Hawaii County HI,5,18.2,8,35.9,40,187.7,86,315,73,128.8
2010,Hawkins County TN,0,0,,,7,87.4,10,116.6,,
2010,Hayes County NE,0,0,,,,,0,0,0,0
2010,Hays County TX,10,25.7,33,154.5,58,288,80,400.8,40,135.3
2010,Haywood County NC,,,,,13,175.1,17,192.8,20,93.8
2010,Haywood County TN,,,21,958.5,24,1083,28,967.5,,
2010,Heard County GA,,,7,556.9,7,416.7,0,0,,
2010,Hemphill County TX,,,,,,,,,,
2010,Hempstead County AR,,,6,216.8,9,343,,,,
2010,Henderson County IL,,,,,,,,,,
2010,Henderson County KY,,,,,,,,,,
2010,Henderson County NC,,,11,97.8,25,191.9,31,209.5,,
2010,Henderson County TN,,,,,6,163.7,9,218.1,0,0
2010,Henderson County TX,,,11,134.1,21,231.3,31,276.3,,
2010,Hendricks County IN,,,14,73.9,43,192.5,31,138.4,,
2010,Hendry County FL,,,21,378.7,23,441,45,903.1,,
2010,Hennepin County MN,150,81.7,562,298.4,945,613.6,1270,742.8,551,206.6
2010,Henrico County VA,37,80.3,96,219.2,147,335.3,173,374.5,97,130.8
2010,Henry County AL,,,,,,,5,200.7,,
2010,Henry County GA,24,67.9,21,84.6,44,127.8,48,153.2,17,45
2010,Henry County IA,0,0,,,,,,,,
2010,Henry County IL,,,,,,,,,,
2010,Henry County IN,0,0,6,106.4,16,239.3,15,195.6,7,47.8
2010,Henry County KY,,,,,,,,,,
2010,Henry County MO,0,0,,,,,6,180.7,,
2010,Henry County OH,0,0,,,,,,,,
2010,Henry County TN,,,,,9,232.9,17,355.3,,
2010,Henry County VA,,,5,93.3,11,159.5,7,81.8,,
2010,Herkimer County NY,,,,,17,220.2,12,118.9,15,75.8
2010,Hernando County FL,6,27.4,29,187.9,51,268.5,81,341.5,44,63.6
2010,Hertford County NC,5,123.1,16,556.5,34,1140.6,48,1264.2,31,420.9
2010,Hettinger County ND,,,,,,,,,,
2010,Hickman County KY,,,,,,,,,,
2010,Hickman County TN,,,,,15,427.6,22,563.5,5,75.1
2010,Hickory County MO,,,0,0,,,,,,
2010,Hidalgo County NM,,,,,,,,,,
2010,Hidalgo County TX,57,36.6,219,201.5,300,291.5,249,308.8,102,76.3
2010,Highland County OH,,,0,0,7,122.9,6,95.5,,
2010,Highland County VA,0,0,0,0,0,0,0,0,0,0
2010,Highlands County FL,5,43,19,220.6,38,431.6,64,548.3,40,88.6
2010,Hill County MT,,,,,,,,,,
2010,Hill County TX,,,,,9,226,13,270.3,8,71.6
2010,Hillsborough County FL,305,142.9,774,442.1,1373,787.4,1917,1072.3,982,347.8
2010,Hillsborough County NH,,,,,,,,,,
2010,Hillsdale County MI,0,0,0,0,,,,,,
2010,Hinds County MS,116,245,355,1018.1,608,2047.8,654,1943.1,311,577.8
2010,Hinsdale County CO,,,,,,,,,,
2010,Hitchcock County NE,0,0,0,0,0,0,0,0,0,0
2010,Hocking County OH,,,,,,,,,,
2010,Hockley County TX,,,0,0,,,,,,
2010,Hodgeman County KS,0,0,0,0,0,0,0,0,0,0
2010,Hoke County NC,9,118.8,21,245.6,36,541.6,62,1038.7,22,282.1
2010,Holmes County FL,,,8,341.4,10,390.5,10,346.4,,
2010,Holmes County MS,,,10,429.7,19,913.5,15,571.9,,
2010,Holmes County OH,0,0,0,0,,,,,,
2010,Holt County MO,0,0,0,0,0,0,0,0,0,0
2010,Holt County NE,,,,,,,,,,
2010,Honolulu County HI,33,21,139,102.5,242,193.5,340,258.5,249,97.9
2010,Hood County TX,5,75.8,14,272.5,12,216.7,14,186.3,11,58.5
2010,Hood River County OR,0,0,6,215.1,,,8,233.4,,
2010,Hooker County NE,,,,,,,0,0,0,0
2010,Hoonah-Angoon Census Area AK,,,,,,,,,,
2010,Hopewell City VA,,,8,254.9,19,688.9,12,392.2,,
2010,Hopkins County KY,,,,,,,,,,
2010,Hopkins County TX,,,6,149.2,9,205.4,12,239.6,,
2010,Horry County SC,17,41.6,48,141.4,85,253.7,108,290.3,49,57.3
2010,Hot Spring County AR,0,0,5,123,,,5,102.8,,
2010,Hot Springs County WY,0,0,0,0,0,0,0,0,0,0
2010,Houghton County MI,0,0,,,,,5,113.9,5,51.4
2010,Houston County AL,9,58.2,21,162.8,52,392.8,48,325.5,27,98.3
2010,Houston County GA,9,37.2,32,158.5,60,316.9,52,244.4,20,68.4
2010,Houston County MN,,,,,,,,,,
2010,Houston County TN,,,0,0,5,478.5,,,0,0
2010,Houston County TX,6,191.1,20,741.8,25,823.7,13,351.8,11,142.9
2010,Howard County AR,0,0,,,,,,,,
2010,Howard County IA,,,,,,,,,,
2010,Howard County IN,,,13,135.9,26,257.1,33,264.9,,
2010,Howard County MD,,,,,,,,,80,124
2010,Howard County MO,,,,,,,,,,
2010,Howard County NE,,,,,,,,,,
2010,Howard County TX,,,11,234.1,21,502.9,22,362.6,,
2010,Howell County MO,,,0,0,5,105.5,6,108.8,,
2010,Hubbard County MN,,,,,,,,,,
2010,Hudson County NJ,77,78.4,404,306.6,855,880.3,1230,1479.9,726,562.5
2010,Hudspeth County TX,,,,,,,,,,
2010,Huerfano County CO,,,0,0,0,0,,,,
2010,Hughes County OK,0,0,,,6,341.9,,,5,118.5
2010,Hughes County SD,,,,,,,,,,
2010,Humboldt County CA,,,,,,,,,,
2010,Humboldt County IA,,,,,,,,,,
2010,Humboldt County NV,,,,,,,,,,
2010,Humphreys County MS,,,6,513.7,9,865.4,10,740.7,,
2010,Humphreys County TN,0,0,,,,,,,0,0
2010,Hunt County TX,,,7,68.5,16,147.5,42,328.6,,
2010,Hunterdon County NJ,,,10,96.5,31,177.5,72,280.4,,
2010,Huntingdon County PA,0,0,6,109.3,20,326.5,27,391.9,11,79.5
2010,Huntington County IN,0,0,,,,,10,174,6,59.6
2010,Huron County MI,,,,,,,,,,
2010,Huron County OH,,,,,5,65.1,,,,
2010,Hutchinson County SD,,,,,,,,,,
2010,Hutchinson County TX,,,,,5,194.7,5,158.7,,
2010,Hyde County NC,,,,,11,1318.9,5,578.7,,
2010,Hyde County SD,,,,,,,,,,
2010,Iberia Parish LA,6,48.2,16,170.9,25,283,33,300.6,12,69.5
2010,Iberville Parish LA,16,294.8,67,1406.4,89,2027.3,100,1861.5,36,441.6
2010,Ida County IA,,,,,,,,,,
2010,Idaho County ID,,,,,,,,,,
2010,Imperial County CA,,,,,,,,,,
2010,Independence County AR,,,15,341.4,26,561.2,12,229.7,,
2010,Indian River County FL,17,99.6,26,208.1,74,523.4,86,453.6,74,128.3
2010,Indiana County PA,,,,,6,62.8,11,89.9,8,31.5
2010,Ingham County MI,21,29.4,68,172.3,101,322.8,150,421.1,69,112.5
2010,Inyo County CA,,,,,,,,,,
2010,Ionia County MI,,,,,11,122.5,9,91.4,,
2010,Iosco County MI,,,,,,,,,,
2010,Iowa County IA,0,0,,,,,,,0,0
2010,Iowa County WI,,,0,0,,,,,,
2010,Iredell County NC,8,32.7,24,132.3,35,147.3,43,170.3,22,55.5
2010,Irion County TX,0,0,0,0,0,0,0,0,0,0
2010,Iron County MI,,,,,,,,,,
2010,Iron County MO,0,0,,,,,,,7,205.3
2010,Iron County UT,0,0,,,6,130.2,,,,
2010,Iron County WI,,,,,,,,,,
2010,Iroquois County IL,,,,,,,,,,
2010,Irwin County GA,,,5,415.3,,,7,532.7,7,265.6
2010,Isabella County MI,,,7,87,15,237,13,171.3,,
2010,Isanti County MN,,,,,,,10,161.8,6,66.6
2010,Island County WA,,,6,65.2,11,130.4,13,119,,
2010,Isle Of Wight County VA,8,160.1,12,361.9,16,355.5,16,242.2,12,115
2010,Issaquena County MS,,,,,,,,,,
2010,Itasca County MN,0,0,,,,,,,,
2010,Itawamba County MS,,,,,,,10,313.4,,
2010,Izard County AR,0,0,0,0,,,,,,
2010,Jack County TX,,,,,5,408.2,6,432.6,,
2010,Jackson County AL,,,,,11,155.6,12,150.9,,
2010,Jackson County AR,0,0,,,7,290.3,,,0,0
2010,Jackson County CO,0,0,0,0,0,0,0,0,0,0
2010,Jackson County FL,11,147.4,48,757.3,117,1659.1,143,1913.6,43,299
2010,Jackson County GA,,,5,64.3,7,76.1,6,68.2,,
2010,Jackson County IA,0,0,,,,,,,,
2010,Jackson County IL,,,,,,,,,,
2010,Jackson County IN,,,9,163.1,12,208.4,6,94.3,,
2010,Jackson County KS,0,0,,,,,,,,
2010,Jackson County KY,,,,,,,,,,
2010,Jackson County MI,12,46.2,48,257.9,86,407.5,79,317,39,89.6
2010,Jackson County MN,,,,,,,,,,
2010,Jackson County MO,123,114.2,341,345.9,629,727.2,827,837.9,362,222.6
2010,Jackson County MS,23,102.9,28,154.9,51,273.9,68,323,34,99.4
2010,Jackson County NC,,,7,150.2,,,7,141.7,,
2010,Jackson County OH,0,0,,,,,10,208.3,,
2010,Jackson County OK,,,0,0,,,6,168.8,,
2010,Jackson County OR,,,10,42.5,56,242.5,65,226.9,,
2010,Jackson County SD,,,,,,,,,,
2010,Jackson County TN,,,,,13,857,15,791.6,,
2010,Jackson County TX,0,0,,,,,,,,
2010,Jackson County WI,0,0,,,,,0,0,0,0
2010,Jackson County WV,,,0,0,5,132.8,,,0,0
2010,Jackson Parish LA,,,6,280.2,8,408.2,8,363,,
2010,James City County VA,,,6,90.3,5,61.2,16,160,,
2010,Jasper County GA,0,0,6,367.6,6,322.1,6,287.4,6,161.4
2010,Jasper County IA,0,0,,,,,13,221.8,5,46
2010,Jasper County IL,,,,,,,,,,
2010,Jasper County IN,,,,,,,,,,
2010,Jasper County MO,6,29.8,19,117.2,26,179.3,43,273.2,19,66.1
2010,Jasper County MS,,,9,475.9,10,489.2,5,198.1,,
2010,Jasper County SC,,,8,215.7,,,10,278.4,,
2010,Jasper County TX,,,5,122.6,6,142.9,12,230.1,,
2010,Jay County IN,0,0,,,,,8,264.2,0,0
2010,Jeff Davis County GA,,,,,,,5,240.7,8,213.5
2010,Jeff Davis County TX,,,,,,,,,,
2010,Jefferson County AL,135,125.8,384,410.9,571,684.4,705,743.2,337,200.7
2010,Jefferson County AR,15,108.1,44,457.8,78,843.3,76,670.5,29,143.7
2010,Jefferson County CO,13,16.2,37,55.9,112,156.1,191,210.2,118,82.6
2010,Jefferson County FL,0,0,15,849.4,35,1838.2,37,1531.5,8,166.4
2010,Jefferson County GA,,,6,304,9,427.4,10,424.3,,
2010,Jefferson County IA,,,,,,,,,,
2010,Jefferson County ID,,,,,,,,,,
2010,Jefferson County IL,,,,,,,,,,
2010,Jefferson County IN,,,,,7,168.4,6,120,,
2010,Jefferson County KS,0,0,,,,,,,0,0
2010,Jefferson County KY,79,68.7,258,246.9,431,449.8,552,499.8,262,136.7
2010,Jefferson County MO,,,17,59.7,33,109.8,60,166.7,,
2010,Jefferson County MS,,,,,11,1223.6,,,,
2010,Jefferson County MT,,,0,0,,,,,0,0
2010,Jefferson County NE,,,,,,,,,,
2010,Jefferson County NY,,,17,93.8,48,329.4,89,584.6,,
2010,Jefferson County OH,,,,,13,159.8,19,178.2,14,60.3
2010,Jefferson County OK,0,0,,,0,0,,,,
2010,Jefferson County OR,0,0,,,,,,,,
2010,Jefferson County PA,0,0,,,,,6,84,,
2010,Jefferson County TN,,,,,11,161.2,17,222.6,6,38.8
2010,Jefferson County TX,54,123,194,540.2,207,657.6,237,640.8,106,174.1
2010,Jefferson County WA,0,0,,,7,258.3,8,180.1,,
2010,Jefferson County WI,,,0,0,,,5,39.2,8,37.2
2010,Jefferson County WV,,,,,12,153.6,13,153.4,10,74.8
2010,Jefferson Davis County MS,,,5,378.5,15,986.2,6,331.1,,
2010,Jefferson Davis Parish LA,5,99,11,287.5,18,479.7,13,277.1,6,72.2
2010,Jefferson Parish LA,89,134.3,308,501,384,707.6,456,701.3,232,201.8
2010,Jenkins County GA,,,,,6,626.3,16,1404.7,,
2010,Jennings County IN,,,0,0,,,,,,
2010,Jerauld County SD,,,,,,,,,,
2010,Jerome County ID,,,,,,,,,,
2010,Jersey County IL,,,,,,,,,,
2010,Jessamine County KY,,,,,,,,,,
2010,Jewell County KS,,,,,,,,,,
2010,Jim Hogg County TX,0,0,0,0,0,0,0,0,0,0
2010,Jim Wells County TX,,,,,9,186.2,,,,
2010,Jo Daviess County IL,,,,,,,,,,
2010,Johnson County AR,0,0,,,,,,,,
2010,Johnson County GA,,,,,14,992.2,18,1095.6,,
2010,Johnson County IA,,,31,137.7,35,234,49,325.3,,
2010,Johnson County IL,,,,,,,,,,
2010,Johnson County IN,,,20,111.6,31,156.7,48,233.8,,
2010,Johnson County KS,26,33.2,92,116,175,224.5,172,209.9,90,72.6
2010,Johnson County KY,,,,,,,,,,
2010,Johnson County MO,,,7,101,12,210.9,10,149.2,,
2010,Johnson County NE,0,0,0,0,,,,,0,0
2010,Johnson County TN,,,,,8,308.5,9,317.8,,
2010,Johnson County TX,5,20.3,31,163,53,257.3,54,239,39,111.5
2010,Johnson County WY,,,,,,,,,,
2010,Johnston County NC,11,43.7,51,235.8,102,368.4,103,420.1,53,146.2
2010,Johnston County OK,0,0,,,,,,,,
2010,Jones County GA,,,,,,,5,111.8,,
2010,Jones County IA,0,0,,,6,236.2,,,,
2010,Jones County MS,9,79.8,33,387.6,35,429,48,518.6,20,112
2010,Jones County NC,,,7,669.9,,,8,486.6,9,271.3
2010,Jones County SD,,,,,,,,,,
2010,Jones County TX,,,21,655.4,24,769.7,31,980.7,,
2010,Josephine County OR,,,5,63.3,19,224.4,20,169.3,,
2010,Juab County UT,,,,,,,,,,
2010,Judith Basin County MT,0,0,0,0,0,0,0,0,0,0
2010,Juneau City and Borough AK,,,,,,,,,,
2010,Juneau County WI,0,0,,,,,,,0,0
2010,Juniata County PA,,,6,225.1,5,160.8,6,161.2,,
2010,Kalamazoo County MI,16,29.6,34,102.5,64,217,89,266.1,44,73.7
2010,Kalawao County HI,,,,,,,,,,
2010,Kalkaska County MI,,,,,,,,,,
2010,Kanabec County MN,0,0,0,0,,,0,0,,
2010,Kanawha County WV,9,34.2,42,175.1,83,350.2,118,399.9,40,65.6
2010,Kandiyohi County MN,0,0,,,6,129.8,,,,
2010,Kane County IL,,,,,,,,,,
2010,Kane County UT,,,,,,,,,,
2010,Kankakee County IL,,,,,,,,,,
2010,Karnes County TX,0,0,,,,,5,233.9,,
2010,Kauai County HI,,,,,,,,,,
2010,Kaufman County TX,8,48.1,20,149.3,29,193.3,66,433,18,81
2010,Kay County OK,,,0,0,,,16,248.1,7,50.5
2010,Kearney County NE,0,0,0,0,0,0,0,0,0,0
2010,Kearny County KS,0,0,0,0,0,0,0,0,0,0
2010,Keith County NE,,,,,,,,,,
2010,Kemper County MS,,,,,,,,,,
2010,Kenai Peninsula Borough AK,,,,,,,,,,
2010,Kendall County IL,,,,,,,,,,
2010,Kendall County TX,,,,,11,276,,,9,83.5
2010,Kenedy County TX,,,,,,,,,0,0
2010,Kennebec County ME,,,,,,,,,,
2010,Kenosha County WI,5,17.1,23,110.1,43,186.2,64,244.1,23,62.2
2010,Kent County DE,23,79.1,55,272.5,106,516.5,144,619.1,68,166.9
2010,Kent County MD,,,,,,,,,,
2010,Kent County MI,33,30.7,117,138.6,239,311.2,310,357.1,113,84.4
2010,Kent County RI,,,11,57.3,30,132.6,61,215.4,,
2010,Kent County TX,,,,,,,0,0,0,0
2010,Kenton County KY,,,,,,,,,,
2010,Keokuk County IA,0,0,,,,,6,354.2,,
2010,Kern County CA,42,25.4,221,180.6,451,416,547,504.5,217,141
2010,Kerr County TX,0,0,5,109.9,9,184.1,13,191.9,9,46.2
2010,Kershaw County SC,,,,,13,164.8,16,167.5,11,63.1
2010,Ketchikan Gateway Borough AK,,,,,,,,,,
2010,Kewaunee County WI,,,,,,,,,,
2010,Keweenaw County MI,,,,,,,,,,
2010,Keya Paha County NE,,,,,,,0,0,0,0
2010,Kidder County ND,,,,,,,,,,
2010,Kimball County NE,0,0,0,0,0,0,0,0,0,0
2010,Kimble County TX,,,,,,,,,,
2010,King And Queen County VA,0,0,0,0,,,6,508,,
2010,King County TX,,,,,,,,,,
2010,King County WA,138,47.4,726,231,1663,559.3,1985,681.8,962,217.2
2010,King George County VA,,,,,9,257.9,7,179.4,5,99.8
2010,King William County VA,0,0,,,,,,,,
2010,Kingfisher County OK,0,0,0,0,,,5,221,,
2010,Kingman County KS,,,,,,,,,,
2010,Kings County CA,,,,,,,,,,
2010,Kings County NY,1222,285.4,3004,703,5492,1604.8,8218,2535,5888,1056.9
2010,Kingsbury County SD,,,,,,,,,,
