Year,Full Name,M2F Prev Cases,ID Prev Cases,M2M Prev Cases,M2MID Prev Cases,O Prev Cases
2011,Boone County AR,,,,,0
2011,Boone County IA,,0,9,,0
2011,Boone County IL,,,,,
2011,Boone County IN,,0,21,,0
2011,Boone County KY,18,5,45,,
2011,Boone County MO,41,14,107,,
2011,Boone County NE,0,0,0,0,0
2011,Boone County WV,,,7,0,0
2011,Borden County TX,,,0,,0
2011,Bosque County TX,,,9,0,0
2011,Bossier Parish LA,48,14,67,,
2011,Botetourt County VA,8,,15,,0
2011,Bottineau County ND,,,,,
2011,Boulder County CO,47,28,278,,
2011,Boundary County ID,,,,,
2011,Bourbon County KS,,0,,,
2011,Bourbon County KY,,,,,
2011,Bowie County TX,55,61,119,,
2011,Bowman County ND,,,,,
2011,Box Butte County NE,,,,,
2011,Box Elder County UT,0,0,12,5,0
2011,Boyd County KY,,,,,
2011,Boyd County NE,0,0,0,0,0
2011,Boyle County KY,,,,,
2011,Bracken County KY,,,,,
2011,Bradford County FL,40,23,65,,
2011,Bradford County PA,5,,19,,7
2011,Bradley County AR,,,,,0
2011,Bradley County TN,23,10,56,,
2011,Branch County MI,,,9,,0
2011,Brantley County GA,14,,15,,0
2011,Braxton County WV,,,,0,0
2011,Brazoria County TX,120,62,224,36,8
2011,Brazos County TX,108,42,132,,
2011,Breathitt County KY,,,,,
2011,Breckinridge County KY,,,,,
2011,Bremer County IA,,0,6,,0
2011,Brevard County FL,415,140,462,50,29
2011,Brewster County TX,,,,,
2011,Briscoe County TX,0,0,0,0,0
2011,Bristol Bay Borough AK,,,,,
2011,Bristol City VA,10,,22,,
2011,Bristol County MA,,,,,
2011,Bristol County RI,,,21,,0
2011,Broadwater County MT,,,,,
2011,Bronx County NY,7288,7187,5774,1222,738
2011,Brooke County WV,,,5,,0
2011,Brookings County SD,,,,,
2011,Brooks County GA,45,,26,,0
2011,Brooks County TX,,6,5,,0
2011,Broome County NY,96,86,114,28,12
2011,Broomfield County CO,,,21,,0
2011,Broward County FL,6541,1207,7144,559,238
2011,Brown County IL,,,,,
2011,Brown County IN,,,7,,0
2011,Brown County KS,,,,,
2011,Brown County MN,,,7,0,
2011,Brown County NE,,,,,
2011,Brown County OH,6,,19,,0
2011,Brown County SD,,,,,
2011,Brown County TX,7,10,6,9,0
2011,Brown County WI,29,9,112,,
2011,Brule County SD,,,,,
2011,Brunswick County NC,57,13,66,,
2011,Brunswick County VA,15,10,20,7,0
2011,Bryan County GA,12,,6,,0
2011,Bryan County OK,6,5,14,6,0
2011,Buchanan County IA,0,,,,0
2011,Buchanan County MO,20,22,88,13,0
2011,Buchanan County VA,,,,,0
2011,Buckingham County VA,10,20,26,7,0
2011,Bucks County PA,161,70,295,35,10
2011,Buena Vista City VA,,,,,
2011,Buena Vista County IA,,,6,0,0
2011,Buffalo County NE,,,6,0,0
2011,Buffalo County SD,,,,,
2011,Buffalo County WI,,,,,
2011,Bullitt County KY,7,,23,,
2011,Bulloch County GA,76,16,77,10,6
2011,Bullock County AL,12,,15,,0
2011,Buncombe County NC,92,56,357,,
2011,Bureau County IL,,,,,
2011,Burke County GA,51,,32,,0
2011,Burke County NC,15,14,44,,
2011,Burke County ND,,,,,
2011,Burleigh County ND,,,,,
2011,Burleson County TX,7,,8,,
2011,Burlington County NJ,218,172,280,53,13
2011,Burnet County TX,7,14,19,,
2011,Burnett County WI,,,7,,0
2011,Burt County NE,0,0,0,0,0
2011,Butler County AL,19,,11,,0
2011,Butler County IA,,,,,
2011,Butler County KS,,11,27,,0
2011,Butler County KY,,,,,
2011,Butler County MO,5,,18,,
2011,Butler County NE,,,,,
2011,Butler County OH,57,20,183,9,5
2011,Butler County PA,13,8,36,,
2011,Butte County CA,37,38,95,24,8
2011,Butte County ID,,,,,
2011,Butte County SD,,,,,
2011,Butts County GA,27,9,72,,
2011,Cabarrus County NC,99,37,136,,
2011,Cabell County WV,33,14,78,,
2011,Cache County UT,7,0,21,,
2011,Caddo County OK,10,5,21,,
2011,Caddo Parish LA,290,78,404,53,13
2011,Calaveras County CA,,,,,
2011,Calcasieu Parish LA,188,84,227,,
2011,Caldwell County KY,,,,,
2011,Caldwell County MO,,,,,
2011,Caldwell County NC,11,10,32,,
2011,Caldwell County TX,24,,27,,0
2011,Caldwell Parish LA,7,,9,,
2011,Caledonia County VT,,,,,
2011,Calhoun County AL,37,,61,,0
2011,Calhoun County AR,6,,,,
2011,Calhoun County FL,33,,20,,0
2011,Calhoun County GA,12,,22,,0
2011,Calhoun County IA,,,,,
2011,Calhoun County IL,,,,,
2011,Calhoun County MI,40,16,66,,
2011,Calhoun County MS,7,,8,,
2011,Calhoun County SC,27,7,22,0,0
2011,Calhoun County TX,,,5,0,
2011,Calhoun County WV,,,,,
2011,Callahan County TX,,5,17,,
2011,Callaway County MO,13,18,37,15,0
2011,Calloway County KY,,,,,
2011,Calumet County WI,,0,6,,0
2011,Calvert County MD,44,,39,,0
2011,Camas County ID,,,,,
2011,Cambria County PA,22,30,39,,
2011,Camden County GA,22,10,21,,
2011,Camden County MO,6,0,15,,
2011,Camden County NC,5,,5,,0
2011,Camden County NJ,485,336,554,76,27
2011,Cameron County PA,,,,,
2011,Cameron County TX,143,57,350,42,5
2011,Cameron Parish LA,,,,,
2011,Camp County TX,,,,,0
2011,Campbell County KY,17,6,50,,
2011,Campbell County SD,,,,,
2011,Campbell County TN,7,,8,,
2011,Campbell County VA,15,9,36,,
2011,Campbell County WY,,,8,,
2011,Canadian County OK,15,10,56,,
2011,Candler County GA,7,,8,,0
2011,Cannon County TN,,,26,6,0
2011,Canyon County ID,,,,,
2011,Cape Girardeau County MO,7,,37,6,
2011,Cape May County NJ,52,40,48,,
2011,Carbon County MT,,,,,
2011,Carbon County PA,32,,16,,
2011,Carbon County UT,,,,,
2011,Carbon County WY,0,,,,0
2011,Caribou County ID,,,,,
2011,Carlisle County KY,,,,,
2011,Carlton County MN,,,,,
2011,Caroline County MD,,,,,
2011,Caroline County VA,17,5,22,,
2011,Carroll County AR,,,25,,0
2011,Carroll County GA,36,11,65,7,5
2011,Carroll County IA,,,,0,0
2011,Carroll County IL,,,,,
2011,Carroll County IN,,0,,,0
2011,Carroll County KY,,,,,
2011,Carroll County MD,35,35,51,,
2011,Carroll County MO,0,0,,,0
2011,Carroll County MS,12,,9,,
2011,Carroll County NH,,,,,
2011,Carroll County OH,,0,5,,0
2011,Carroll County TN,5,0,10,,
2011,Carroll County VA,,,9,,0
2011,Carson City NV,18,46,43,,
2011,Carson County TX,,,,,
2011,Carter County KY,,,,,
2011,Carter County MO,,0,6,,0
2011,Carter County MT,0,0,0,0,0
2011,Carter County OK,5,12,15,,
2011,Carter County TN,8,,22,,0
2011,Carteret County NC,17,9,32,5,0
2011,Carver County MN,15,,24,5,
2011,Cascade County MT,6,5,15,7,0
2011,Casey County KY,,,,,
2011,Cass County IA,0,0,0,0,0
2011,Cass County IL,,,,,
2011,Cass County IN,7,,18,,0
2011,Cass County MI,6,,9,,0
2011,Cass County MN,,,13,,0
2011,Cass County MO,7,6,37,,
2011,Cass County ND,,,,,
2011,Cass County NE,,0,5,,0
2011,Cass County TX,8,,22,,
2011,Cassia County ID,,,,,
2011,Castro County TX,,,,,
2011,Caswell County NC,25,11,23,,
2011,Catahoula Parish LA,10,,7,,0
2011,Catawba County NC,59,27,112,,
2011,Catoosa County GA,10,,32,,0
2011,Catron County NM,,,,,
2011,Cattaraugus County NY,18,20,26,,
2011,Cavalier County ND,,,,,
2011,Cayuga County NY,35,66,69,,
2011,Cecil County MD,28,21,43,,
2011,Cedar County IA,,,,,0
2011,Cedar County MO,0,,5,,0
2011,Cedar County NE,,,,,
2011,Centre County PA,36,34,47,,
2011,Cerro Gordo County IA,5,,7,,0
2011,Chaffee County CO,0,,5,,0
2011,Chambers County AL,23,,31,,0
2011,Chambers County TX,14,,10,,0
2011,Champaign County IL,,,,,
2011,Champaign County OH,7,,16,,0
2011,Chariton County MO,,,,,
2011,Charles City County VA,18,,16,,0
2011,Charles County MD,114,37,120,11,10
2011,Charles Mix County SD,,,,,
2011,Charleston County SC,514,217,831,122,23
2011,Charlevoix County MI,0,,5,,0
2011,Charlotte County FL,77,36,89,,
2011,Charlotte County VA,9,,,,0
2011,Charlottesville City VA,33,17,91,,
2011,Charlton County GA,5,,,0,0
2011,Chase County KS,,0,5,,0
2011,Chase County NE,,,,,
2011,Chatham County GA,330,129,435,44,9
2011,Chatham County NC,37,,40,,0
2011,Chattahoochee County GA,,,6,,0
2011,Chattooga County GA,7,,14,,0
2011,Chautauqua County KS,,,,,
2011,Chautauqua County NY,52,63,76,25,6
2011,Chaves County NM,8,,26,,0
2011,Cheatham County TN,24,13,74,7,0
2011,Cheboygan County MI,0,,7,,0
2011,Chelan County WA,11,6,20,,
2011,Chemung County NY,24,54,63,,
2011,Chenango County NY,13,9,25,,
2011,Cherokee County AL,5,,12,,0
2011,Cherokee County GA,43,17,110,13,5
2011,Cherokee County IA,,,,,
2011,Cherokee County KS,6,,13,,0
2011,Cherokee County NC,,,8,,0
2011,Cherokee County OK,,,20,5,
2011,Cherokee County SC,35,5,43,5,0
2011,Cherokee County TX,31,17,30,,
2011,Cherry County NE,,,,,
2011,Chesapeake City VA,157,41,224,26,6
2011,Cheshire County NH,,,,,
2011,Chester County PA,137,101,154,25,11
2011,Chester County SC,20,10,47,5,0
2011,Chester County TN,,,,,
2011,Chesterfield County SC,34,16,36,,
2011,Chesterfield County VA,159,52,231,21,9
2011,Cheyenne County CO,,,,,
2011,Cheyenne County KS,,,,,
2011,Cheyenne County NE,,,,,
2011,Chickasaw County IA,0,,,,
2011,Chickasaw County MS,8,,15,,0
2011,Chicot County AR,6,,14,,0
2011,Childress County TX,,,,,
2011,Chilton County AL,13,,15,,0
2011,Chippewa County MI,,,8,,0
2011,Chippewa County MN,,0,,0,0
2011,Chippewa County WI,,,14,,
2011,Chisago County MN,,,8,0,
2011,Chittenden County VT,27,27,81,,
2011,Choctaw County AL,17,,10,,0
2011,Choctaw County MS,6,0,,0,
2011,Choctaw County OK,6,,6,,0
2011,Chouteau County MT,,,,,
2011,Chowan County NC,10,,6,,
2011,Christian County IL,,,,,
2011,Christian County KY,35,11,39,,
2011,Christian County MO,8,,40,5,
2011,Churchill County NV,7,5,8,0,0
2011,Cibola County NM,8,19,38,11,0
2011,Cimarron County OK,0,0,0,0,0
2011,Citrus County FL,41,22,56,5,5
2011,Clackamas County OR,63,40,293,40,6
2011,Claiborne County MS,10,,10,,0
2011,Claiborne County TN,,,6,0,0
2011,Claiborne Parish LA,15,5,23,7,0
2011,Clallam County WA,5,12,24,5,0
2011,Clare County MI,5,,17,,0
2011,Clarendon County SC,75,29,51,,
2011,Clarion County PA,,0,7,,0
2011,Clark County AR,6,,15,,0
2011,Clark County ID,,,,,
2011,Clark County IL,,,,,
2011,Clark County IN,40,16,120,,
2011,Clark County KS,,,,,
2011,Clark County KY,,,,,
2011,Clark County MO,,,,,
2011,Clark County NV,941,506,3777,432,66
2011,Clark County OH,31,,77,,0
2011,Clark County SD,,,,,
2011,Clark County WA,83,51,313,52,9
2011,Clark County WI,,0,6,0,
2011,Clarke County AL,11,,16,,0
2011,Clarke County GA,59,16,84,,
2011,Clarke County IA,,,,,0
2011,Clarke County MS,16,,18,,0
2011,Clarke County VA,,,9,,0
2011,Clatsop County OR,,,19,,0
2011,Clay County AL,,,,,0
2011,Clay County AR,6,,13,,0
2011,Clay County FL,103,29,100,16,6
2011,Clay County GA,7,,,0,0
2011,Clay County IA,,,5,0,
2011,Clay County IL,,,,,
2011,Clay County IN,10,,7,,0
2011,Clay County KS,,,,,
2011,Clay County KY,,,,,
2011,Clay County MN,5,,8,,
2011,Clay County MO,44,15,198,,
2011,Clay County MS,13,6,15,,
2011,Clay County NC,,,6,,0
2011,Clay County NE,,,,,
2011,Clay County SD,,,,,
2011,Clay County TN,,,,,
2011,Clay County TX,,,5,,0
2011,Clay County WV,,,,,
2011,Clayton County GA,318,102,647,47,15
2011,Clayton County IA,,0,,,0
2011,Clear Creek County CO,,,13,0,0
2011,Clearfield County PA,10,27,11,,
2011,Clearwater County ID,,,,,
2011,Clearwater County MN,,,,,
2011,Cleburne County AL,,0,,0,0
2011,Cleburne County AR,,6,17,,0
2011,Clermont County OH,25,5,59,,
2011,Cleveland County AR,11,,20,,
2011,Cleveland County NC,75,25,70,,
2011,Cleveland County OK,57,43,142,39,6
2011,Clinch County GA,11,,6,,0
2011,Clinton County IA,8,,14,,0
2011,Clinton County IL,,,,,
2011,Clinton County IN,5,,11,,
2011,Clinton County KY,,,,,
2011,Clinton County MI,7,,28,,
2011,Clinton County MO,6,,26,,0
2011,Clinton County NY,21,104,63,,
2011,Clinton County OH,7,0,22,0,0
2011,Clinton County PA,,,7,,0
2011,Cloud County KS,,,,,
2011,Coahoma County MS,69,14,42,,
2011,Coal County OK,,,,,
2011,Cobb County GA,340,111,793,69,15
2011,Cochise County AZ,35,23,86,,
2011,Cochran County TX,,,,,
2011,Cocke County TN,8,5,14,,
2011,Coconino County AZ,26,19,68,,
2011,Codington County SD,,,,,
2011,Coffee County AL,23,,19,,0
2011,Coffee County GA,40,,25,,0
2011,Coffee County TN,9,,17,,0
2011,Coffey County KS,,,,,
2011,Coke County TX,,,,,
2011,Colbert County AL,14,5,17,,
2011,Cole County MO,25,14,51,,
2011,Coleman County TX,0,,5,,0
2011,Coles County IL,,,,,
2011,Colfax County NE,,,,,
2011,Colfax County NM,,0,8,,0
2011,Colleton County SC,68,26,73,,
2011,Collier County FL,361,66,335,37,14
2011,Collin County TX,321,65,814,52,18
2011,Collingsworth County TX,,,,,
2011,Colonial Heights City VA,,,7,0,0
2011,Colorado County TX,13,,9,,
2011,Colquitt County GA,63,23,47,,
2011,Columbia County AR,11,,19,,
2011,Columbia County FL,84,56,81,18,8
2011,Columbia County GA,48,27,90,16,5
2011,Columbia County NY,26,29,85,,
2011,Columbia County OR,5,,18,,
2011,Columbia County PA,8,6,24,,
2011,Columbia County WA,,0,,,0
2011,Columbia County WI,6,,14,,
2011,Columbiana County OH,16,,35,,0
2011,Columbus County NC,89,19,62,,
2011,Colusa County CA,,,,,
2011,Comal County TX,22,14,75,,
2011,Comanche County KS,0,0,0,0,0
2011,Comanche County OK,43,24,80,18,0
2011,Comanche County TX,,,,0,
2011,Concho County TX,,,,0,0
2011,Concordia Parish LA,24,,12,,0
2011,Conecuh County AL,11,,7,0,
2011,Conejos County CO,,,,,
2011,Contra Costa County CA,283,223,1247,121,29
2011,Converse County WY,0,0,5,0,0
2011,Conway County AR,,,10,,0
2011,Cook County GA,16,,7,,0
2011,Cook County IL,3827,2848,10820,1398,314
2011,Cook County MN,,,,,
2011,Cooke County TX,,,14,,
2011,Cooper County MO,,11,22,,0
2011,Coos County NH,,,,,
2011,Coos County OR,9,12,20,5,0
2011,Coosa County AL,6,0,8,0,0
2011,Copiah County MS,39,9,42,,
2011,Corson County SD,,,,,
2011,Cortland County NY,8,6,23,,
2011,Coryell County TX,11,25,33,7,0
2011,Coshocton County OH,5,0,14,0,0
2011,Costilla County CO,,,,,
2011,Cottle County TX,0,0,0,0,0
2011,Cotton County OK,,,,,
2011,Cottonwood County MN,,0,,0,
2011,Covington City VA,7,0,,,0
2011,Covington County AL,10,5,15,,
2011,Covington County MS,11,,21,,
2011,Coweta County GA,30,11,67,,
2011,Cowley County KS,,5,16,,
2011,Cowlitz County WA,17,13,47,,
2011,Craig County OK,,5,12,,
2011,Craig County VA,,,,,
2011,Craighead County AR,37,9,70,5,0
2011,Crane County TX,,,,,
2011,Craven County NC,92,35,77,13,7
2011,Crawford County AR,8,5,26,,
2011,Crawford County GA,9,5,17,0,0
2011,Crawford County IA,,0,,0,0
2011,Crawford County IL,,,,,
2011,Crawford County IN,0,0,0,0,0
2011,Crawford County KS,,,,0,0
2011,Crawford County MI,0,,,,0
2011,Crawford County MO,,,13,,0
2011,Crawford County OH,5,,15,,0
2011,Crawford County PA,17,,26,,0
2011,Crawford County WI,,,6,,0
2011,Creek County OK,11,15,46,8,0
2011,Crenshaw County AL,7,,7,,0
2011,Crisp County GA,45,13,28,,
2011,Crittenden County AR,82,21,70,,
2011,Crittenden County KY,,,,,
2011,Crockett County TN,,,,,
2011,Crockett County TX,,,,,
2011,Crook County OR,0,,5,,0
2011,Crook County WY,0,0,0,0,0
2011,Crosby County TX,,,,,
2011,Cross County AR,7,,14,0,
2011,Crow Wing County MN,,,6,,0
2011,Crowley County CO,,,,,
2011,Culberson County TX,,,,,
2011,Cullman County AL,10,8,20,,
2011,Culpeper County VA,20,17,37,,
2011,Cumberland County IL,,,,,
2011,Cumberland County KY,,,,,
2011,Cumberland County ME,,,,,
2011,Cumberland County NC,391,134,492,31,17
2011,Cumberland County NJ,206,287,145,37,14
2011,Cumberland County PA,61,89,109,14,7
2011,Cumberland County TN,9,,10,,0
2011,Cumberland County VA,6,,,0,0
2011,Cuming County NE,,,,,
2011,Currituck County NC,8,,5,,0
2011,Curry County NM,5,,14,,0
2011,Curry County OR,,,9,,0
2011,Custer County CO,,,,,
2011,Custer County ID,,,,,
2011,Custer County MT,,,,,
2011,Custer County NE,,0,,,0
2011,Custer County OK,,,8,,0
2011,Custer County SD,,,,,
2011,Cuyahoga County OH,906,378,2194,197,51
2011,Dade County GA,5,,,0,0
2011,Dade County MO,,0,5,,0
2011,Daggett County UT,0,0,0,0,0
2011,Dakota County MN,79,19,177,,
2011,Dakota County NE,,,10,,0
2011,Dale County AL,35,10,40,,
2011,Dallam County TX,0,,,,0
2011,Dallas County AL,54,14,47,,
2011,Dallas County AR,,,,,
2011,Dallas County IA,12,,22,,0
2011,Dallas County MO,,,5,,0
2011,Dallas County TX,2682,1053,9442,850,85
2011,Dane County WI,119,41,379,53,11
2011,Daniels County MT,0,0,0,0,0
2011,Danville City VA,44,11,39,,
2011,Dare County NC,16,,15,,0
2011,Darke County OH,,,23,,0
2011,Darlington County SC,125,29,75,,
2011,Dauphin County PA,252,172,367,39,12
2011,Davidson County NC,94,34,114,9,7
2011,Davidson County TN,769,376,1929,139,28
2011,Davie County NC,8,,16,,0
2011,Daviess County IN,,0,8,,
2011,Daviess County KY,23,,41,,0
2011,Daviess County MO,,,,0,0
2011,Davis County IA,,,,,
2011,Davis County UT,23,7,91,,
2011,Davison County SD,,,,,
2011,Dawes County NE,0,0,0,0,0
2011,Dawson County GA,,,6,0,0
2011,Dawson County MT,,,,,
2011,Dawson County NE,9,,,,0
2011,Dawson County TX,,0,,,0
2011,Day County SD,,,,,
2011,De Baca County NM,,,,,
2011,De Soto Parish LA,21,,19,,0
2011,De Witt County IL,,,,,
2011,Deaf Smith County TX,,,5,,0
2011,Dearborn County IN,,,11,0,0
2011,Decatur County GA,54,6,40,,
2011,Decatur County IA,0,0,,,0
2011,Decatur County IN,,0,8,,0
2011,Decatur County KS,,,,,
2011,Decatur County TN,,,,0,0
2011,Deer Lodge County MT,,,,,
2011,Defiance County OH,,0,18,,0
2011,Dekalb County AL,10,,20,,
2011,Dekalb County GA,1218,424,3265,277,52
2011,Dekalb County IL,,,,,
2011,Dekalb County IN,5,,10,,0
2011,Dekalb County MO,,0,,,0
2011,Dekalb County TN,,,11,,
2011,Del Norte County CA,,,,,
2011,Delaware County IA,,,,,
2011,Delaware County IN,15,9,59,,
2011,Delaware County NY,8,9,27,,
2011,Delaware County OH,18,,88,5,
2011,Delaware County OK,,,7,,
2011,Delaware County PA,431,315,349,46,23
2011,Delta County CO,,,8,,0
2011,Delta County MI,,0,9,,
2011,Delta County TX,,0,,0,0
2011,Denali Borough AK,,,,,
2011,Dent County MO,,,10,5,0
2011,Denton County TX,182,57,576,43,14
2011,Denver County CO,432,356,3836,700,19
2011,Des Moines County IA,,,8,,
2011,Deschutes County OR,14,20,53,,
2011,Desha County AR,10,,7,,0
2011,Desoto County FL,59,16,73,,
2011,Desoto County MS,84,18,143,16,5
2011,Deuel County NE,0,0,0,0,0
2011,Deuel County SD,,,,,
2011,Dewey County OK,,,,,
2011,Dewey County SD,,,,,
2011,Dewitt County TX,,,7,0,0
2011,Dickens County TX,,,,,
2011,Dickenson County VA,,,,,
2011,Dickey County ND,,,,,
2011,Dickinson County IA,0,0,,,
2011,Dickinson County KS,,,7,,0
2011,Dickinson County MI,,,,,
2011,Dickson County TN,15,,24,,0
2011,Dillingham Census Area AK,,,,,
2011,Dillon County SC,52,,53,,0
2011,Dimmit County TX,,0,,0,0
2011,Dinwiddie County VA,7,6,19,0,0
2011,District Of Columbia DC,4032,2323,6826,802,135
2011,Divide County ND,,,,,
2011,Dixie County FL,12,,11,,0
2011,Dixon County NE,,,,,
2011,Doddridge County WV,,,,,
2011,Dodge County GA,28,13,20,,
2011,Dodge County MN,,0,,0,0
2011,Dodge County NE,,0,5,,0
2011,Dodge County WI,23,30,74,,
2011,Dolores County CO,,,,,
2011,Doniphan County KS,,,,,
2011,Donley County TX,,,,,
2011,Dooly County GA,23,10,21,6,0
2011,Door County WI,,,8,,
2011,Dorchester County MD,,,,,
2011,Dorchester County SC,124,41,143,25,8
2011,Dougherty County GA,247,59,245,18,10
2011,Douglas County CO,20,6,95,,
2011,Douglas County GA,55,9,92,12,6
2011,Douglas County IL,,,,,
2011,Douglas County KS,12,5,57,,
2011,Douglas County MN,,0,,,
2011,Douglas County MO,0,,9,,0
2011,Douglas County NE,92,38,238,,
2011,Douglas County NV,8,6,21,,
2011,Douglas County OR,13,12,28,,
2011,Douglas County SD,,,,,
2011,Douglas County WA,,,,,0
2011,Douglas County WI,,,12,,0
2011,Doña Ana County NM,68,50,200,,
2011,Drew County AR,,,,,0
2011,Dubois County IN,,,9,,0
2011,Dubuque County IA,10,7,21,7,0
2011,Duchesne County UT,,,,,
2011,Dukes County MA,,,,,
2011,Dundy County NE,0,0,0,0,0
2011,Dunklin County MO,6,,8,,0
2011,Dunn County ND,,,,,
2011,Dunn County WI,5,,5,0,
2011,Dupage County IL,109,44,357,34,13
2011,Duplin County NC,76,19,77,,
2011,Durham County NC,474,232,652,59,17
2011,Dutchess County NY,220,358,221,84,24
2011,Duval County FL,2205,534,1909,233,76
2011,Duval County TX,,11,7,,0
2011,Dyer County TN,5,,7,,0
2011,Eagle County CO,8,,34,,0
2011,Early County GA,9,,11,,0
2011,East Baton Rouge Parish LA,1646,486,959,122,44
2011,East Carroll Parish LA,17,6,,,
2011,East Feliciana Parish LA,47,33,47,14,0
2011,Eastland County TX,,,7,,0
2011,Eaton County MI,14,,42,7,
2011,Eau Claire County WI,,,24,,0
2011,Echols County GA,,,,0,0
2011,Ector County TX,30,22,83,24,0
2011,Eddy County ND,,,,,
2011,Eddy County NM,6,,7,,0
2011,Edgar County IL,,,,,
2011,Edgecombe County NC,171,56,91,,
2011,Edgefield County SC,34,18,44,,
2011,Edmonson County KY,,,,,
2011,Edmunds County SD,,,,,
2011,Edwards County IL,,,,,
2011,Edwards County KS,,,,,
2011,Edwards County TX,0,,,0,0
2011,Effingham County GA,6,,12,,0
2011,Effingham County IL,,,,,
2011,El Dorado County CA,26,15,88,,
2011,El Paso County CO,86,74,422,59,8
2011,El Paso County TX,309,132,1089,116,20
2011,Elbert County CO,,,7,5,0
2011,Elbert County GA,9,,7,,0
2011,Elk County KS,,,,,
2011,Elk County PA,,,,,0
2011,Elkhart County IN,46,10,84,,
2011,Elko County NV,,5,9,,
2011,Elliott County KY,,,,,
2011,Ellis County KS,,,6,,0
2011,Ellis County OK,0,0,0,0,0
2011,Ellis County TX,44,28,110,,
2011,Ellsworth County KS,,,,,0
2011,Elmore County AL,54,18,34,,
2011,Elmore County ID,,,,,
2011,Emanuel County GA,33,6,23,,
2011,Emery County UT,,,,,
2011,Emmet County IA,,,,,
2011,Emmet County MI,,0,,,0
2011,Emmons County ND,,,,,
2011,Emporia City VA,,,,0,0
2011,Erath County TX,,,11,,
2011,Erie County NY,562,373,800,170,30
2011,Erie County OH,21,,39,7,
2011,Erie County PA,71,49,113,,
2011,Escambia County AL,13,,22,,
2011,Escambia County FL,387,83,504,52,19
2011,Esmeralda County NV,0,0,0,0,0
2011,Essex County MA,431,376,507,69,38
2011,Essex County NJ,2827,2822,1929,280,181
2011,Essex County NY,5,30,18,,
2011,Essex County VA,5,0,7,0,0
2011,Essex County VT,,,,,
2011,Estill County KY,,,,,
2011,Etowah County AL,23,,55,,0
