GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US26139,26139,"Ottawa County, Michigan",269099,*****
0500000US26145,26145,"Saginaw County, Michigan",198353,*****
0500000US26147,26147,"St. Clair County, Michigan",160644,*****
0500000US26155,26155,"Shiawassee County, Michigan",69232,*****
0500000US26159,26159,"Van Buren County, Michigan",75454,*****
0500000US26161,26161,"Washtenaw County, Michigan",350946,*****
0500000US26163,26163,"Wayne County, Michigan",1792365,*****
0500000US27003,27003,"Anoka County, Minnesota",336414,*****
0500000US27013,27013,"Blue Earth County, Minnesota",65091,*****
0500000US27019,27019,"Carver County, Minnesota",93707,*****
0500000US27037,27037,"Dakota County, Minnesota",405088,*****
0500000US27053,27053,"Hennepin County, Minnesota",1184576,*****
0500000US27109,27109,"Olmsted County, Minnesota",147066,*****
0500000US27123,27123,"Ramsey County, Minnesota",520152,*****
0500000US27137,27137,"St. Louis County, Minnesota",200319,*****
0500000US27139,27139,"Scott County, Minnesota",135152,*****
0500000US27141,27141,"Sherburne County, Minnesota",89455,*****
0500000US27145,27145,"Stearns County, Minnesota",151606,*****
0500000US27163,27163,"Washington County, Minnesota",244088,*****
0500000US27171,27171,"Wright County, Minnesota",127336,*****
0500000US28033,28033,"DeSoto County, Mississippi",166234,*****
0500000US28035,28035,"Forrest County, Mississippi",76894,*****
0500000US28047,28047,"Harrison County, Mississippi",194029,*****
0500000US28049,28049,"Hinds County, Mississippi",248643,*****
0500000US28059,28059,"Jackson County, Mississippi",140298,*****
0500000US28067,28067,"Jones County, Mississippi",68641,*****
0500000US28075,28075,"Lauderdale County, Mississippi",80220,*****
0500000US28081,28081,"Lee County, Mississippi",85042,*****
0500000US28089,28089,"Madison County, Mississippi",98468,*****
0500000US28121,28121,"Rankin County, Mississippi",145165,*****
0500000US29019,29019,"Boone County, Missouri",168535,*****
0500000US29021,29021,"Buchanan County, Missouri",89706,*****
0500000US29031,29031,"Cape Girardeau County, Missouri",76950,*****
0500000US29037,29037,"Cass County, Missouri",100376,*****
0500000US29043,29043,"Christian County, Missouri",79824,*****
0500000US29047,29047,"Clay County, Missouri",227577,*****
0500000US29051,29051,"Cole County, Missouri",76363,*****
0500000US29071,29071,"Franklin County, Missouri",101412,*****
0500000US29077,29077,"Greene County, Missouri",280626,*****
0500000US29095,29095,"Jackson County, Missouri",677377,*****
0500000US29097,29097,"Jasper County, Missouri",115258,*****
0500000US29099,29099,"Jefferson County, Missouri",220209,*****
0500000US29165,29165,"Platte County, Missouri",92054,*****
0500000US29183,29183,"St. Charles County, Missouri",368666,*****
0500000US29187,29187,"St. Francois County, Missouri",65917,*****
0500000US29189,29189,"St. Louis County, Missouri",1000438,*****
0500000US29510,29510,"St. Louis city, Missouri",318172,*****
0500000US30013,30013,"Cascade County, Montana",81723,*****
0500000US30029,30029,"Flathead County, Montana",91633,*****
0500000US30031,30031,"Gallatin County, Montana",92614,*****
0500000US30063,30063,"Missoula County, Montana",110977,*****
0500000US30111,30111,"Yellowstone County, Montana",151882,*****
0500000US31055,31055,"Douglas County, Nebraska",531265,*****
0500000US31109,31109,"Lancaster County, Nebraska",293407,*****
0500000US31153,31153,"Sarpy County, Nebraska",165853,*****
0500000US32003,32003,"Clark County, Nevada",2000759,*****
0500000US32031,32031,"Washoe County, Nevada",429908,*****
0500000US33005,33005,"Cheshire County, New Hampshire",76851,*****
0500000US33009,33009,"Grafton County, New Hampshire",89181,*****
0500000US33011,33011,"Hillsborough County, New Hampshire",402922,*****
0500000US33013,33013,"Merrimack County, New Hampshire",146761,*****
0500000US33015,33015,"Rockingham County, New Hampshire",297820,*****
0500000US33017,33017,"Strafford County, New Hampshire",124119,*****
0500000US34001,34001,"Atlantic County, New Jersey",275422,*****
0500000US34003,34003,"Bergen County, New Jersey",918888,*****
0500000US34005,34005,"Burlington County, New Jersey",451336,*****
0500000US34007,34007,"Camden County, New Jersey",513539,*****
0500000US34009,34009,"Cape May County, New Jersey",96304,*****
0500000US34011,34011,"Cumberland County, New Jersey",157785,*****
0500000US34013,34013,"Essex County, New Jersey",787744,*****
0500000US34015,34015,"Gloucester County, New Jersey",289586,*****
0500000US34017,34017,"Hudson County, New Jersey",652302,*****
0500000US34019,34019,"Hunterdon County, New Jersey",127050,*****
0500000US34021,34021,"Mercer County, New Jersey",368303,*****
0500000US34023,34023,"Middlesex County, New Jersey",823041,*****
0500000US34025,34025,"Monmouth County, New Jersey",629384,*****
0500000US34027,34027,"Morris County, New Jersey",497999,*****
0500000US34029,34029,"Ocean County, New Jersey",580470,*****
0500000US34031,34031,"Passaic County, New Jersey",502885,*****
0500000US34033,34033,"Salem County, New Jersey",65774,*****
0500000US34035,34035,"Somerset County, New Jersey",327707,*****
0500000US34037,34037,"Sussex County, New Jersey",147442,*****
0500000US34039,34039,"Union County, New Jersey",543976,*****
0500000US34041,34041,"Warren County, New Jersey",107653,*****
0500000US35001,35001,"Bernalillo County, New Mexico",673460,*****
0500000US35005,35005,"Chaves County, New Mexico",65784,*****
0500000US35013,35013,"Doña Ana County, New Mexico",214445,*****
0500000US35025,35025,"Lea County, New Mexico",66338,*****
0500000US35031,35031,"McKinley County, New Mexico",73016,*****
0500000US35035,35035,"Otero County, New Mexico",66041,*****
0500000US35043,35043,"Sandoval County, New Mexico",135588,*****
0500000US35045,35045,"San Juan County, New Mexico",128529,*****
0500000US35049,35049,"Santa Fe County, New Mexico",146375,*****
0500000US35061,35061,"Valencia County, New Mexico",76631,*****
0500000US36001,36001,"Albany County, New York",305455,*****
